Patient: S8R
Motion description: Dynamic Trial; Backward flexion; Weight: 2.4 kg;
 
---------------------------DATA--------------------------------
Note: all force components are represenetd in a right-handed coordinate system
The local coordinate system of the glenoid is defined as: Xg forward, Yg upward, Zg lateral
 
Time:
starts at the time frame where the first "1" occurs in the original dataset
ends at the time frame where the last "1" occurs in the original dataset
 
Forces:
Fgx, Fgy, Fgz: force components in the glenoid system
Fg:  the resultant force

Moments:
Mgx, Mgy, Mgz: Moment components in the glenoid system
Mg:  the resultant moment

Marker column:
0: kinematic data do not exist
1: kinematic data exist
2: errors/jumps in kinematic data
3: NaN (Not-a-Number) in kinematic data
 
Time	Fgx	Fgy	Fgz	Fg	Mgx	Mgy	Mgz	Mg	Marker
[s]	[N]	[N]	[N]	[N]	[Nm]	[Nm]	[Nm]	[Nm]    [0/1/2/3]
0.821	-91.26	-90.34	-220.70	255.34	-0.46	-0.50	0.10	0.69	1
0.831	-91.08	-88.14	-217.53	251.76	-0.46	-0.50	0.10	0.69	1
0.841	-91.46	-88.39	-215.08	249.87	-0.47	-0.49	0.09	0.68	1
0.851	-90.28	-85.40	-211.82	245.58	-0.47	-0.49	0.10	0.69	1
0.861	-91.51	-88.85	-216.26	251.07	-0.47	-0.51	0.10	0.70	1
0.871	-92.80	-91.27	-222.37	257.67	-0.48	-0.54	0.11	0.73	1
0.881	-94.46	-94.81	-228.73	265.01	-0.49	-0.56	0.11	0.76	1
0.891	-94.33	-94.34	-228.48	264.57	-0.50	-0.57	0.10	0.77	1
0.902	-93.87	-93.35	-227.03	262.81	-0.51	-0.57	0.10	0.77	1
0.912	-93.84	-92.55	-225.53	261.22	-0.51	-0.57	0.09	0.77	1
0.922	-92.81	-89.64	-223.33	257.92	-0.51	-0.56	0.09	0.77	1
0.932	-94.19	-93.10	-228.78	264.34	-0.52	-0.58	0.10	0.78	1
0.942	-94.94	-94.08	-234.49	269.91	-0.53	-0.59	0.12	0.80	1
0.952	-95.45	-94.72	-239.38	274.57	-0.53	-0.61	0.13	0.82	1
0.962	-94.92	-92.35	-238.97	273.21	-0.54	-0.61	0.14	0.82	1
0.972	-93.41	-87.12	-234.59	267.11	-0.54	-0.58	0.14	0.80	1
0.982	-91.87	-81.34	-229.63	260.35	-0.54	-0.54	0.14	0.78	1
0.992	-91.26	-77.60	-225.16	255.05	-0.55	-0.52	0.14	0.77	1
1.002	-91.18	-74.73	-221.57	250.99	-0.56	-0.50	0.13	0.76	1
1.012	-89.54	-67.29	-214.93	242.36	-0.56	-0.46	0.14	0.74	1
1.022	-89.70	-63.83	-213.97	240.63	-0.57	-0.44	0.17	0.74	1
1.032	-91.46	-65.27	-218.05	245.30	-0.57	-0.45	0.17	0.75	1
1.042	-94.75	-71.49	-226.53	255.74	-0.60	-0.50	0.18	0.80	1
1.052	-98.23	-78.87	-235.52	267.09	-0.62	-0.54	0.17	0.84	1
1.063	-100.82	-83.92	-243.89	276.93	-0.63	-0.58	0.18	0.88	1
1.073	-102.78	-87.52	-252.38	286.22	-0.65	-0.63	0.20	0.93	1
1.083	-105.00	-93.05	-262.17	297.35	-0.67	-0.68	0.22	0.98	1
1.093	-108.16	-101.22	-274.28	311.73	-0.70	-0.75	0.20	1.04	1
1.103	-110.92	-107.85	-283.86	323.29	-0.72	-0.81	0.20	1.10	1
1.113	-112.90	-111.92	-289.86	330.59	-0.74	-0.84	0.20	1.14	1
1.123	-114.73	-114.97	-294.17	336.03	-0.76	-0.88	0.19	1.18	1
1.133	-116.69	-117.35	-297.52	340.45	-0.76	-0.91	0.18	1.20	1
1.143	-117.96	-118.57	-300.13	343.58	-0.78	-0.94	0.17	1.24	1
1.153	-118.31	-118.46	-301.97	345.27	-0.80	-0.96	0.18	1.26	1
1.163	-118.30	-118.55	-303.88	346.97	-0.80	-0.99	0.17	1.29	1
1.173	-117.85	-116.82	-304.38	346.67	-0.82	-1.01	0.17	1.31	1
1.183	-117.95	-116.34	-305.66	347.67	-0.84	-1.03	0.19	1.34	1
1.193	-117.97	-114.74	-305.19	346.73	-0.85	-1.04	0.19	1.36	1
1.203	-117.88	-112.99	-304.21	345.27	-0.87	-1.06	0.19	1.38	1
1.213	-117.18	-110.05	-302.31	342.40	-0.88	-1.07	0.20	1.40	1
1.223	-115.82	-105.32	-299.05	337.55	-0.89	-1.08	0.19	1.41	1
1.233	-115.01	-101.84	-297.89	335.16	-0.89	-1.10	0.20	1.43	1
1.243	-114.30	-98.61	-297.45	333.57	-0.89	-1.13	0.20	1.45	1
1.253	-114.07	-97.52	-298.33	333.95	-0.88	-1.16	0.18	1.47	1
1.263	-113.91	-97.07	-299.15	334.50	-0.87	-1.19	0.17	1.49	1
1.273	-113.55	-96.64	-299.44	334.52	-0.86	-1.23	0.15	1.51	1
1.284	-113.05	-96.15	-299.94	334.65	-0.84	-1.26	0.12	1.52	1
1.294	-113.29	-96.90	-301.42	336.27	-0.80	-1.30	0.07	1.52	1
1.304	-114.24	-99.04	-303.21	338.81	-0.74	-1.33	0.02	1.53	1
1.314	-115.83	-102.31	-305.66	342.51	-0.68	-1.37	-0.06	1.53	1
1.324	-116.26	-101.78	-304.44	341.40	-0.60	-1.38	-0.12	1.50	1
1.334	-114.56	-94.82	-298.11	333.14	-0.48	-1.35	-0.17	1.45	1
1.344	-110.48	-84.58	-289.20	320.93	-0.37	-1.31	-0.20	1.37	1
1.354	-106.10	-75.03	-281.14	309.72	-0.27	-1.25	-0.23	1.30	1
1.364	-104.68	-74.01	-280.47	308.38	-0.18	-1.23	-0.27	1.28	1
1.373	-103.85	-71.38	-278.96	306.10	-0.10	-1.21	-0.30	1.25	1
1.383	-102.29	-67.09	-276.14	302.03	-0.03	-1.18	-0.32	1.22	1
1.393	-101.91	-66.94	-277.98	303.54	0.04	-1.16	-0.34	1.21	1
1.403	-102.40	-69.79	-283.20	309.13	0.09	-1.16	-0.36	1.22	1
1.413	-99.03	-59.58	-276.07	299.28	0.15	-1.11	-0.35	1.18	1
1.423	-96.87	-52.73	-271.40	292.95	0.21	-1.06	-0.35	1.14	1
1.433	-94.89	-45.41	-266.20	286.23	0.27	-1.02	-0.35	1.12	1
1.443	-92.33	-35.99	-258.62	276.95	0.32	-0.97	-0.36	1.08	1
1.453	-92.38	-35.04	-260.29	278.42	0.34	-0.97	-0.36	1.09	1
1.463	-89.07	-24.25	-252.08	268.45	0.37	-0.93	-0.35	1.06	1
1.473	-88.11	-22.00	-250.81	266.75	0.38	-0.92	-0.36	1.06	1
1.483	-86.05	-15.37	-247.74	262.71	0.40	-0.91	-0.35	1.05	1
1.493	-84.91	-12.27	-247.42	261.87	0.39	-0.92	-0.35	1.05	1
1.503	-84.17	-10.91	-249.42	263.47	0.38	-0.93	-0.35	1.07	1
1.513	-82.58	-7.92	-250.27	263.67	0.37	-0.93	-0.35	1.06	1
1.523	-82.28	-8.12	-254.29	267.39	0.35	-0.96	-0.34	1.08	1
1.532	-79.93	-0.37	-248.73	261.26	0.34	-0.92	-0.33	1.04	1
1.542	-80.02	-0.55	-253.47	265.80	0.30	-0.93	-0.32	1.03	1
1.552	-76.03	9.10	-246.63	258.24	0.28	-0.88	-0.29	0.97	1
1.562	-74.95	9.18	-250.38	261.52	0.22	-0.87	-0.26	0.93	1
1.572	-71.39	16.79	-244.44	255.20	0.17	-0.81	-0.23	0.86	1
1.582	-70.01	17.63	-245.78	256.16	0.07	-0.76	-0.19	0.78	1
1.592	-68.02	18.99	-245.62	255.57	-0.04	-0.68	-0.14	0.70	1
1.602	-71.06	16.75	-254.86	265.12	-0.14	-0.64	-0.12	0.67	1
1.612	-72.03	19.55	-258.88	269.43	-0.20	-0.60	-0.10	0.64	1
1.622	-74.82	18.36	-267.37	278.25	-0.25	-0.59	-0.10	0.65	1
1.632	-73.97	26.79	-266.60	277.97	-0.27	-0.56	-0.09	0.63	1
1.642	-76.18	24.93	-276.44	287.83	-0.29	-0.59	-0.11	0.67	1
1.651	-74.82	30.40	-277.63	289.14	-0.28	-0.58	-0.12	0.65	1
1.661	-74.75	31.37	-283.12	294.50	-0.28	-0.59	-0.13	0.66	1
1.671	-74.51	30.78	-288.66	299.71	-0.28	-0.60	-0.16	0.68	1
1.681	-72.33	35.99	-288.98	300.07	-0.27	-0.60	-0.16	0.68	1
1.691	-72.42	34.52	-296.44	307.11	-0.27	-0.63	-0.17	0.70	1
1.701	-72.08	34.87	-299.98	310.48	-0.26	-0.63	-0.19	0.71	1
1.711	-69.76	41.34	-298.29	309.11	-0.25	-0.62	-0.18	0.69	1
1.721	-69.51	41.61	-304.22	314.82	-0.26	-0.64	-0.18	0.72	1
1.731	-69.74	40.31	-310.61	320.89	-0.25	-0.67	-0.20	0.74	1
1.740	-66.96	47.25	-310.00	320.65	-0.24	-0.66	-0.18	0.73	1
1.750	-65.28	51.17	-314.27	325.03	-0.25	-0.67	-0.16	0.74	1
1.760	-66.12	48.02	-324.54	334.67	-0.26	-0.71	-0.18	0.77	1
1.770	-64.63	50.91	-326.86	337.06	-0.25	-0.70	-0.19	0.77	1
1.780	-61.68	58.76	-325.85	336.80	-0.25	-0.69	-0.18	0.76	1
1.790	-60.42	63.06	-331.08	342.40	-0.26	-0.70	-0.17	0.77	1
1.799	-59.80	64.87	-340.72	351.96	-0.27	-0.72	-0.15	0.79	1
1.809	-61.78	59.22	-355.57	365.72	-0.30	-0.77	-0.18	0.84	1
1.819	-63.49	53.29	-368.82	378.02	-0.33	-0.80	-0.20	0.89	1
1.829	-63.12	51.88	-376.89	385.64	-0.35	-0.82	-0.22	0.92	1
1.839	-62.21	51.08	-384.10	392.44	-0.37	-0.83	-0.22	0.94	1
1.848	-61.32	50.88	-390.10	398.15	-0.38	-0.83	-0.22	0.94	1
1.858	-60.13	51.54	-394.86	402.72	-0.40	-0.81	-0.22	0.93	1
1.868	-58.96	53.27	-398.07	405.93	-0.43	-0.80	-0.20	0.93	1
1.878	-57.99	55.41	-400.66	408.61	-0.44	-0.78	-0.20	0.91	1
1.888	-56.44	59.27	-402.23	410.47	-0.46	-0.75	-0.18	0.90	1
1.897	-54.62	64.07	-402.94	411.64	-0.49	-0.71	-0.16	0.87	1
1.907	-52.70	68.27	-405.79	414.86	-0.50	-0.68	-0.15	0.86	1
1.917	-49.88	75.69	-405.32	415.33	-0.51	-0.64	-0.11	0.83	1
1.927	-46.72	85.31	-403.01	414.58	-0.51	-0.60	-0.09	0.79	1
1.936	-43.72	95.40	-399.71	413.25	-0.53	-0.55	-0.06	0.77	1
1.946	-42.86	100.15	-399.87	414.44	-0.54	-0.52	-0.07	0.75	1
1.956	-42.12	103.81	-402.60	417.90	-0.55	-0.49	-0.09	0.74	1
1.966	-41.82	105.51	-409.54	424.97	-0.57	-0.48	-0.11	0.75	1
1.975	-39.45	111.62	-415.05	431.60	-0.58	-0.47	-0.09	0.75	1
1.985	-36.27	120.99	-416.59	435.32	-0.59	-0.44	-0.05	0.74	1
1.995	-35.22	125.71	-421.62	441.36	-0.60	-0.42	-0.06	0.74	1
2.005	-33.94	131.24	-427.20	448.19	-0.61	-0.41	-0.06	0.73	1
2.014	-33.40	136.14	-436.80	458.75	-0.62	-0.40	-0.06	0.74	1
2.024	-33.98	137.64	-449.23	471.07	-0.65	-0.41	-0.08	0.77	1
2.034	-33.61	142.18	-460.10	482.74	-0.66	-0.41	-0.07	0.78	1
2.043	-33.17	145.96	-470.25	493.50	-0.68	-0.42	-0.09	0.80	1
2.053	-32.97	148.55	-483.01	506.41	-0.70	-0.43	-0.09	0.83	1
2.062	-30.49	153.54	-492.25	516.54	-0.70	-0.44	-0.08	0.84	1
2.072	-26.99	159.89	-495.83	521.67	-0.70	-0.44	-0.07	0.83	1
2.082	-25.49	163.68	-500.32	527.03	-0.71	-0.43	-0.08	0.83	1
2.091	-25.17	164.80	-507.18	533.88	-0.72	-0.44	-0.08	0.84	1
2.101	-23.41	167.69	-511.30	538.60	-0.73	-0.44	-0.07	0.85	1
2.110	-19.93	171.54	-512.34	540.66	-0.72	-0.44	-0.05	0.85	1
2.120	-16.78	173.58	-514.02	542.80	-0.72	-0.44	-0.05	0.84	1
2.130	-14.94	174.33	-516.73	545.55	-0.70	-0.45	-0.05	0.83	1
2.139	-15.02	174.93	-521.34	550.11	-0.71	-0.44	-0.07	0.84	1
2.149	-15.89	175.33	-529.65	558.15	-0.71	-0.46	-0.08	0.85	1
2.158	-16.07	177.50	-537.73	566.50	-0.73	-0.46	-0.09	0.87	1
2.168	-13.81	183.67	-540.92	571.42	-0.72	-0.45	-0.08	0.86	1
2.177	-11.07	189.26	-547.19	579.11	-0.72	-0.45	-0.08	0.85	1
2.187	-8.79	193.17	-558.11	590.66	-0.72	-0.47	-0.07	0.86	1
2.196	-5.98	200.22	-564.86	599.33	-0.72	-0.47	-0.06	0.86	1
2.206	-3.31	207.44	-570.16	606.73	-0.71	-0.47	-0.05	0.86	1
2.215	-1.62	212.28	-577.82	615.58	-0.71	-0.48	-0.02	0.86	1
2.225	-1.36	212.67	-592.24	629.27	-0.72	-0.51	-0.02	0.88	1
2.234	-0.20	215.99	-602.43	639.98	-0.72	-0.52	-0.01	0.89	1
2.244	0.46	220.14	-610.79	649.25	-0.72	-0.53	-0.02	0.89	1
2.253	0.83	225.85	-617.53	657.54	-0.72	-0.54	-0.02	0.90	1
2.263	2.76	235.56	-619.50	662.78	-0.70	-0.53	-0.01	0.88	1
2.272	3.85	242.90	-623.71	669.35	-0.70	-0.52	-0.00	0.87	1
2.281	6.12	251.78	-625.85	674.62	-0.68	-0.50	0.01	0.84	1
2.291	8.10	257.07	-632.17	682.48	-0.68	-0.50	0.01	0.84	1
2.300	8.89	257.80	-644.45	694.15	-0.67	-0.53	-0.01	0.85	1
2.309	9.09	258.87	-655.57	704.89	-0.67	-0.55	-0.03	0.87	1
2.319	9.68	261.17	-664.52	714.07	-0.67	-0.57	-0.03	0.88	1
2.328	9.73	263.07	-672.10	721.81	-0.65	-0.59	-0.03	0.88	1
2.337	10.16	265.70	-676.90	727.26	-0.63	-0.59	-0.05	0.87	1
2.347	10.99	270.23	-680.76	732.51	-0.62	-0.59	-0.05	0.86	1
2.356	12.42	274.31	-684.53	737.55	-0.60	-0.59	-0.06	0.85	1
2.365	15.09	278.39	-688.10	742.44	-0.58	-0.60	-0.06	0.83	1
2.375	17.57	279.79	-694.67	749.10	-0.56	-0.61	-0.07	0.83	1
2.384	18.02	281.49	-701.34	755.93	-0.55	-0.63	-0.06	0.84	1
2.393	16.95	284.62	-706.19	761.58	-0.53	-0.64	-0.05	0.83	1
2.402	18.30	288.74	-708.01	764.84	-0.51	-0.65	-0.03	0.83	1
2.412	24.27	291.96	-709.07	767.21	-0.49	-0.65	-0.03	0.82	1
2.421	31.08	296.64	-708.63	768.84	-0.48	-0.65	-0.01	0.81	1
2.430	34.63	301.86	-707.38	769.87	-0.46	-0.64	0.00	0.79	1
2.440	35.36	303.87	-712.97	775.83	-0.47	-0.66	0.01	0.81	1
2.449	38.10	307.71	-715.58	779.86	-0.46	-0.67	0.03	0.82	1
2.458	40.70	309.17	-719.59	784.25	-0.46	-0.68	0.02	0.82	1
2.467	42.86	311.14	-722.22	787.56	-0.46	-0.68	0.02	0.82	1
2.477	43.56	312.80	-725.02	790.81	-0.45	-0.68	0.03	0.82	1
2.486	44.02	314.34	-727.76	793.97	-0.45	-0.68	0.02	0.81	1
2.495	44.71	313.90	-734.72	800.21	-0.45	-0.70	0.03	0.83	1
2.504	44.88	313.24	-741.32	806.03	-0.45	-0.71	0.03	0.84	1
2.513	44.50	313.29	-745.70	810.06	-0.45	-0.71	0.04	0.85	1
2.523	44.94	313.86	-749.81	814.09	-0.46	-0.72	0.04	0.85	1
2.532	45.67	312.85	-752.61	816.32	-0.47	-0.72	0.03	0.86	1
2.541	46.69	314.45	-749.42	814.05	-0.46	-0.71	0.03	0.85	1
2.550	46.30	314.06	-748.52	813.05	-0.48	-0.70	0.03	0.85	1
2.559	46.22	314.54	-744.45	809.49	-0.48	-0.69	0.03	0.84	1
2.569	46.27	314.56	-740.90	806.24	-0.49	-0.68	0.02	0.84	1
2.578	47.79	316.54	-737.19	803.70	-0.49	-0.67	0.04	0.83	1
2.587	49.25	316.15	-737.62	804.03	-0.49	-0.66	0.04	0.83	1
2.596	49.58	312.15	-740.35	804.99	-0.51	-0.67	0.04	0.84	1
2.606	50.32	311.82	-734.21	799.27	-0.50	-0.65	0.04	0.82	1
2.615	50.91	312.22	-726.66	792.54	-0.49	-0.62	0.04	0.80	1
2.624	51.07	310.01	-724.89	790.05	-0.48	-0.61	0.04	0.78	1
2.633	51.36	306.91	-721.39	785.64	-0.48	-0.60	0.04	0.77	1
2.643	51.78	304.43	-714.69	778.55	-0.48	-0.59	0.03	0.76	1
2.652	51.51	302.71	-706.99	770.79	-0.48	-0.57	0.03	0.75	1
2.661	51.75	302.67	-697.18	761.80	-0.47	-0.55	0.03	0.73	1
2.670	51.70	301.89	-688.47	753.52	-0.48	-0.54	0.03	0.72	1
2.680	50.95	299.24	-682.92	747.34	-0.48	-0.53	0.04	0.72	1
2.689	49.45	294.94	-679.89	742.76	-0.49	-0.52	0.03	0.72	1
2.698	47.85	290.75	-677.20	738.53	-0.50	-0.52	0.03	0.72	1
2.708	46.12	285.64	-677.47	736.67	-0.52	-0.52	0.02	0.74	1
2.717	45.09	282.42	-677.46	735.36	-0.53	-0.53	0.02	0.75	1
2.726	44.13	280.06	-675.52	732.60	-0.54	-0.53	0.02	0.76	1
2.736	42.80	277.44	-674.50	730.58	-0.56	-0.53	0.04	0.77	1
2.745	40.89	275.05	-672.35	727.58	-0.58	-0.53	0.04	0.79	1
2.754	39.21	271.57	-669.21	723.28	-0.59	-0.53	0.05	0.79	1
2.764	37.81	269.19	-664.76	718.19	-0.60	-0.53	0.06	0.80	1
2.773	36.58	269.44	-656.89	710.94	-0.61	-0.51	0.07	0.80	1
2.782	35.33	270.80	-647.97	703.17	-0.61	-0.50	0.09	0.79	1
2.792	32.91	270.87	-638.35	694.22	-0.60	-0.48	0.09	0.77	1
2.801	29.88	267.71	-633.69	688.57	-0.60	-0.48	0.07	0.77	1
2.811	27.70	264.79	-629.68	683.65	-0.60	-0.47	0.06	0.77	1
2.820	25.89	261.68	-625.17	678.22	-0.60	-0.47	0.05	0.76	1
2.829	23.91	259.92	-619.67	672.40	-0.60	-0.47	0.05	0.76	1
2.839	19.42	254.06	-617.04	667.58	-0.60	-0.47	0.04	0.76	1
2.848	15.74	248.46	-615.28	663.74	-0.60	-0.47	0.03	0.77	1
2.858	12.80	246.50	-607.49	655.72	-0.62	-0.47	0.03	0.78	1
2.867	10.87	244.18	-602.15	649.87	-0.62	-0.47	0.03	0.78	1
2.876	8.21	239.52	-600.15	646.24	-0.63	-0.48	0.03	0.79	1
2.886	5.86	236.69	-595.89	641.20	-0.64	-0.48	0.03	0.80	1
2.895	2.94	232.92	-591.37	635.59	-0.64	-0.49	0.02	0.80	1
2.905	-1.18	226.61	-586.55	628.80	-0.65	-0.48	0.01	0.81	1
2.914	-3.71	222.44	-577.72	619.08	-0.64	-0.47	0.01	0.80	1
2.924	-5.05	218.88	-569.54	610.17	-0.64	-0.46	0.02	0.79	1
2.933	-6.74	215.91	-561.85	601.95	-0.64	-0.45	0.01	0.78	1
2.943	-9.86	210.31	-557.27	595.71	-0.63	-0.46	0.01	0.78	1
2.952	-11.50	208.68	-546.74	585.33	-0.62	-0.45	0.02	0.77	1
2.962	-13.60	203.19	-539.98	577.11	-0.62	-0.45	0.02	0.77	1
2.971	-14.90	196.12	-533.97	569.04	-0.63	-0.43	0.02	0.76	1
2.981	-19.16	188.04	-529.34	562.08	-0.63	-0.43	-0.01	0.76	1
2.991	-28.63	182.28	-525.46	556.91	-0.64	-0.43	-0.02	0.77	1
3.000	-38.74	176.13	-523.04	553.26	-0.66	-0.44	-0.03	0.80	1
3.010	-44.96	170.61	-520.23	549.34	-0.68	-0.44	-0.03	0.81	1
3.019	-46.80	165.36	-515.95	543.82	-0.69	-0.43	-0.01	0.82	1
3.029	-48.10	162.41	-507.73	535.24	-0.70	-0.41	0.00	0.81	1
3.039	-50.24	159.79	-498.21	525.61	-0.70	-0.38	0.00	0.80	1
3.048	-50.65	157.07	-490.53	517.55	-0.71	-0.36	0.02	0.80	1
3.058	-52.93	150.48	-486.51	511.99	-0.72	-0.36	0.01	0.80	1
3.068	-57.02	146.34	-483.78	508.64	-0.74	-0.36	0.02	0.82	1
3.077	-61.54	143.15	-478.93	503.64	-0.75	-0.35	0.02	0.83	1
3.087	-67.22	138.56	-477.89	502.09	-0.77	-0.35	0.03	0.85	1
3.097	-71.67	132.85	-475.44	498.82	-0.78	-0.35	0.04	0.86	1
3.106	-75.32	126.98	-471.28	493.86	-0.81	-0.35	0.04	0.88	1
3.116	-78.15	120.27	-465.68	487.27	-0.82	-0.34	0.04	0.89	1
3.126	-79.87	112.97	-460.85	481.17	-0.82	-0.34	0.05	0.89	1
3.135	-81.47	103.87	-453.91	472.72	-0.83	-0.33	0.03	0.89	1
3.145	-85.19	89.97	-453.40	470.03	-0.84	-0.35	0.00	0.91	1
3.155	-91.04	75.12	-456.09	471.11	-0.86	-0.38	-0.01	0.94	1
3.165	-94.43	66.33	-452.34	466.83	-0.86	-0.39	0.01	0.94	1
3.174	-96.60	60.63	-444.36	458.76	-0.85	-0.36	0.03	0.92	1
3.184	-99.22	55.57	-434.73	449.36	-0.85	-0.34	0.04	0.91	1
3.194	-102.49	49.23	-425.69	440.61	-0.84	-0.33	0.05	0.90	1
3.204	-104.39	43.51	-416.22	431.31	-0.84	-0.31	0.05	0.90	1
3.214	-103.34	40.78	-405.39	420.33	-0.85	-0.31	0.07	0.90	1
3.224	-100.52	45.08	-386.68	402.07	-0.84	-0.26	0.09	0.89	1
3.233	-99.98	48.34	-373.03	389.21	-0.85	-0.23	0.11	0.89	1
3.243	-102.24	42.84	-373.17	389.28	-0.87	-0.27	0.12	0.92	1
3.253	-101.86	39.46	-369.53	385.34	-0.88	-0.28	0.12	0.93	1
3.263	-101.49	36.48	-364.30	379.92	-0.88	-0.29	0.14	0.94	1
3.273	-103.46	27.82	-363.94	379.38	-0.88	-0.31	0.14	0.95	1
3.283	-104.44	19.31	-362.71	377.94	-0.88	-0.33	0.15	0.95	1
3.293	-102.11	18.80	-350.85	365.89	-0.85	-0.29	0.16	0.91	1
3.302	-101.98	13.45	-344.33	359.36	-0.84	-0.28	0.16	0.90	1
3.312	-101.10	11.47	-332.56	347.78	-0.83	-0.26	0.17	0.88	1
3.322	-103.08	5.39	-327.26	343.15	-0.84	-0.25	0.18	0.89	1
3.332	-102.81	5.05	-317.35	333.63	-0.82	-0.24	0.19	0.88	1
3.342	-103.15	1.19	-313.46	330.00	-0.83	-0.24	0.21	0.88	1
3.352	-103.24	-0.75	-305.39	322.37	-0.82	-0.21	0.21	0.88	1
3.362	-102.47	-2.60	-297.21	314.39	-0.81	-0.20	0.22	0.86	1
3.372	-103.65	-10.22	-294.53	312.40	-0.80	-0.20	0.22	0.86	1
3.382	-103.39	-14.33	-286.78	305.18	-0.79	-0.19	0.22	0.84	1
3.392	-103.90	-20.76	-281.92	301.18	-0.77	-0.21	0.22	0.83	1
3.402	-105.20	-29.85	-282.01	302.47	-0.77	-0.23	0.22	0.84	1
3.412	-107.28	-41.76	-285.13	307.49	-0.76	-0.28	0.22	0.84	1
3.422	-108.30	-50.41	-284.67	308.72	-0.73	-0.31	0.22	0.82	1
3.432	-109.77	-58.58	-282.76	308.93	-0.71	-0.34	0.22	0.82	1
3.442	-110.46	-66.21	-278.52	306.85	-0.68	-0.37	0.20	0.80	1
3.452	-109.85	-72.24	-272.78	302.81	-0.65	-0.39	0.19	0.78	1
3.462	-109.12	-78.56	-268.82	300.57	-0.62	-0.41	0.18	0.77	1
3.472	-108.02	-84.48	-266.13	299.38	-0.61	-0.44	0.19	0.77	1
3.482	-107.33	-89.98	-263.39	298.31	-0.58	-0.47	0.19	0.77	1
3.492	-107.15	-94.25	-257.58	294.47	-0.55	-0.48	0.17	0.75	1
3.502	-106.11	-94.80	-247.43	285.42	-0.52	-0.48	0.16	0.73	1
3.513	-103.46	-92.01	-234.96	272.72	-0.50	-0.45	0.15	0.69	1
3.523	-101.56	-91.01	-224.28	262.49	-0.48	-0.43	0.14	0.66	1
3.533	-99.54	-88.66	-215.03	253.00	-0.46	-0.41	0.15	0.63	1
3.543	-100.07	-92.93	-213.77	253.67	-0.45	-0.41	0.15	0.63	1
3.553	-100.06	-96.62	-212.90	254.31	-0.44	-0.41	0.15	0.62	1
3.563	-98.52	-94.75	-205.96	247.19	-0.42	-0.39	0.15	0.59	1
3.573	-96.98	-92.45	-197.99	239.06	-0.41	-0.35	0.14	0.56	1
3.583	-95.37	-88.75	-190.33	230.65	-0.41	-0.32	0.14	0.53	1
3.593	-96.02	-90.66	-189.49	230.97	-0.40	-0.30	0.14	0.52	1
3.603	-97.62	-94.23	-191.87	235.00	-0.40	-0.31	0.15	0.53	1
3.613	-99.61	-97.40	-193.09	238.10	-0.41	-0.31	0.16	0.54	1
3.624	-100.58	-97.66	-190.09	236.20	-0.40	-0.30	0.16	0.52	1
3.634	-102.11	-100.89	-188.39	236.84	-0.40	-0.30	0.14	0.53	1
3.644	-102.25	-99.63	-185.11	233.77	-0.40	-0.29	0.15	0.52	1
3.654	-104.53	-104.24	-188.05	239.07	-0.40	-0.29	0.14	0.51	1
3.664	-107.25	-109.17	-193.65	246.82	-0.39	-0.31	0.16	0.52	1
3.674	-110.06	-113.27	-198.07	253.33	-0.38	-0.32	0.16	0.52	1
3.684	-111.50	-111.94	-197.57	252.97	-0.37	-0.30	0.15	0.50	1
3.694	-112.90	-110.35	-195.44	251.24	-0.36	-0.28	0.13	0.47	1
3.704	-113.43	-105.43	-191.54	246.31	-0.36	-0.24	0.12	0.45	1
3.714	-113.44	-99.12	-188.51	241.31	-0.35	-0.19	0.12	0.42	1
3.724	-114.17	-93.72	-187.42	238.63	-0.35	-0.15	0.13	0.40	1
3.734	-115.89	-91.80	-189.07	240.01	-0.35	-0.12	0.14	0.40	1
3.744	-118.45	-92.26	-192.81	244.37	-0.36	-0.11	0.14	0.40	1
3.754	-121.63	-94.49	-198.27	251.07	-0.36	-0.11	0.15	0.41	1
3.764	-125.49	-98.16	-205.16	259.76	-0.37	-0.11	0.16	0.42	1
3.774	-128.71	-100.42	-211.64	267.28	-0.37	-0.10	0.18	0.42	1
3.784	-133.46	-106.71	-220.98	279.34	-0.38	-0.10	0.20	0.44	1
3.794	-138.53	-113.79	-230.10	291.70	-0.37	-0.11	0.21	0.44	1
3.804	-140.87	-113.48	-232.02	294.20	-0.37	-0.09	0.22	0.44	1
3.814	-142.50	-112.62	-232.47	295.02	-0.36	-0.06	0.22	0.43	1
3.824	-141.85	-109.58	-231.61	292.87	-0.35	-0.03	0.21	0.41	1
3.834	-141.31	-110.33	-233.22	294.16	-0.34	-0.01	0.21	0.40	1
3.844	-143.86	-114.77	-238.07	300.90	-0.33	-0.01	0.21	0.40	1
3.854	-145.87	-109.62	-236.41	298.64	-0.33	0.02	0.21	0.39	1
3.864	-145.03	-99.23	-230.95	290.20	-0.32	0.08	0.21	0.39	1
3.874	-144.41	-96.76	-230.04	288.33	-0.31	0.10	0.21	0.39	1
3.884	-145.67	-103.32	-233.08	293.63	-0.31	0.08	0.21	0.39	1
3.894	-147.02	-111.84	-235.17	299.05	-0.32	0.06	0.20	0.38	1
3.904	-147.77	-116.55	-236.00	301.86	-0.33	0.04	0.19	0.38	1
3.914	-148.52	-118.36	-236.59	303.39	-0.32	0.04	0.19	0.37	1
3.924	-148.81	-118.73	-236.15	303.32	-0.31	0.05	0.19	0.36	1
