Patient: S8R
Motion description: Dynamic Trial; Abduction; Weight: 2.4 kg;
 
---------------------------DATA--------------------------------
Note: all force components are represenetd in a right-handed coordinate system
The local coordinate system of the glenoid is defined as: Xg forward, Yg upward, Zg lateral
 
Time:
starts at the time frame where the first "1" occurs in the original dataset
ends at the time frame where the last "1" occurs in the original dataset
 
Forces:
Fgx, Fgy, Fgz: force components in the glenoid system
Fg:  the resultant force

Moments:
Mgx, Mgy, Mgz: Moment components in the glenoid system
Mg:  the resultant moment

Marker column:
0: kinematic data do not exist
1: kinematic data exist
2: errors/jumps in kinematic data
3: NaN (Not-a-Number) in kinematic data
 
Time	Fgx	Fgy	Fgz	Fg	Mgx	Mgy	Mgz	Mg	Marker
[s]	[N]	[N]	[N]	[N]	[Nm]	[Nm]	[Nm]	[Nm]    [0/1/2/3]
8.608	-208.16	-110.28	-1120.81	1145.30	-3.63	-3.43	2.04	5.40	1
8.618	-198.15	-130.29	-1128.52	1153.16	-3.54	-3.46	1.99	5.34	1
8.627	-194.67	-140.82	-1132.65	1157.85	-3.46	-3.50	1.97	5.29	1
8.637	-190.22	-158.29	-1137.65	1164.26	-3.41	-3.49	1.95	5.26	1
8.646	-183.08	-182.14	-1145.62	1174.37	-3.44	-3.44	1.97	5.24	1
8.655	-176.57	-209.04	-1152.15	1184.20	-3.46	-3.37	1.98	5.22	1
8.665	-169.23	-238.13	-1161.55	1197.72	-3.45	-3.36	2.01	5.22	1
8.674	-164.81	-258.93	-1166.95	1206.64	-3.42	-3.34	2.00	5.18	1
8.683	-160.84	-274.78	-1168.55	1211.15	-3.40	-3.29	2.00	5.14	1
8.693	-156.59	-283.54	-1168.85	1212.90	-3.39	-3.22	2.02	5.10	1
8.702	-155.21	-283.23	-1166.34	1210.23	-3.40	-3.16	2.02	5.06	1
8.711	-151.75	-288.40	-1163.65	1208.42	-3.38	-3.12	2.01	5.02	1
8.721	-146.31	-298.34	-1160.77	1207.40	-3.33	-3.10	2.00	4.97	1
8.730	-140.10	-312.16	-1156.87	1206.40	-3.27	-3.09	1.97	4.91	1
8.739	-135.36	-321.53	-1149.76	1201.52	-3.20	-3.05	1.92	4.82	1
8.749	-132.31	-328.58	-1139.37	1193.17	-3.11	-2.98	1.89	4.70	1
8.758	-131.68	-327.31	-1123.92	1177.99	-3.02	-2.87	1.84	4.56	1
8.767	-130.97	-326.64	-1109.84	1164.29	-2.96	-2.78	1.81	4.44	1
8.776	-128.51	-332.79	-1101.23	1157.58	-2.91	-2.74	1.80	4.38	1
8.786	-123.44	-354.15	-1097.98	1160.26	-2.88	-2.77	1.79	4.38	1
8.795	-119.59	-374.79	-1095.74	1164.23	-2.85	-2.84	1.77	4.39	1
8.804	-117.60	-390.90	-1093.92	1167.61	-2.82	-2.88	1.76	4.40	1
8.814	-114.39	-409.76	-1093.10	1172.97	-2.80	-2.92	1.77	4.42	1
8.823	-107.26	-434.54	-1095.89	1183.76	-2.76	-2.99	1.77	4.44	1
8.832	-101.92	-444.87	-1093.84	1185.24	-2.72	-2.99	1.78	4.42	1
8.841	-96.99	-453.20	-1087.72	1182.34	-2.67	-2.97	1.76	4.37	1
8.850	-92.70	-460.84	-1079.39	1177.31	-2.60	-2.95	1.73	4.30	1
8.860	-86.67	-466.75	-1070.64	1171.17	-2.55	-2.91	1.73	4.24	1
8.869	-80.41	-472.77	-1057.29	1160.96	-2.46	-2.88	1.70	4.16	1
8.878	-73.37	-483.28	-1043.18	1152.03	-2.38	-2.88	1.68	4.10	1
8.887	-67.50	-483.36	-1028.01	1137.98	-2.31	-2.82	1.69	4.02	1
8.897	-65.46	-476.76	-1008.07	1117.05	-2.23	-2.76	1.67	3.92	1
8.906	-64.87	-472.63	-989.29	1098.31	-2.16	-2.73	1.63	3.85	1
8.915	-61.43	-480.37	-978.34	1091.64	-2.09	-2.76	1.61	3.82	1
8.924	-56.86	-485.38	-972.05	1087.98	-2.05	-2.77	1.61	3.80	1
8.934	-50.45	-494.26	-970.14	1089.96	-2.02	-2.79	1.62	3.81	1
8.943	-46.35	-495.86	-968.65	1089.18	-2.00	-2.79	1.61	3.79	1
8.952	-42.42	-499.39	-968.62	1090.60	-1.97	-2.78	1.59	3.76	1
8.961	-36.26	-503.86	-972.96	1096.29	-1.98	-2.76	1.62	3.76	1
8.970	-33.66	-505.79	-970.58	1094.98	-1.96	-2.72	1.59	3.71	1
8.979	-30.28	-514.75	-971.88	1100.19	-1.96	-2.71	1.59	3.71	1
8.989	-30.70	-516.53	-970.66	1099.97	-1.95	-2.69	1.57	3.67	1
8.998	-30.10	-517.80	-973.04	1102.65	-1.95	-2.69	1.57	3.67	1
9.007	-27.75	-519.92	-978.24	1108.17	-1.96	-2.70	1.58	3.69	1
9.016	-27.26	-519.25	-981.14	1110.40	-1.96	-2.70	1.58	3.69	1
9.025	-27.76	-526.70	-985.45	1117.72	-1.96	-2.75	1.57	3.73	1
9.034	-26.19	-542.69	-992.54	1131.51	-1.97	-2.81	1.61	3.79	1
9.043	-23.06	-557.15	-999.53	1144.55	-1.99	-2.84	1.65	3.84	1
9.052	-20.16	-566.25	-1006.09	1154.67	-2.00	-2.84	1.69	3.86	1
9.061	-21.33	-566.98	-1012.33	1160.49	-2.03	-2.82	1.72	3.88	1
9.070	-24.51	-562.14	-1018.94	1163.98	-2.03	-2.79	1.73	3.86	1
9.079	-26.43	-561.10	-1025.75	1169.49	-2.02	-2.80	1.74	3.87	1
9.088	-25.88	-566.43	-1032.94	1178.33	-2.02	-2.85	1.76	3.91	1
9.097	-24.84	-567.72	-1040.29	1185.38	-1.99	-2.89	1.78	3.94	1
9.106	-25.80	-555.40	-1047.51	1185.92	-1.96	-2.89	1.79	3.92	1
9.115	-27.65	-545.55	-1053.18	1186.41	-1.94	-2.90	1.79	3.92	1
9.124	-28.10	-546.91	-1057.84	1191.19	-1.93	-2.92	1.81	3.94	1
9.133	-30.84	-540.07	-1057.08	1187.45	-1.93	-2.93	1.81	3.95	1
9.142	-34.03	-534.27	-1054.00	1182.16	-1.95	-2.93	1.81	3.95	1
9.151	-35.00	-541.44	-1053.26	1184.80	-1.98	-2.95	1.82	3.99	1
9.160	-38.89	-536.66	-1051.44	1181.12	-1.98	-2.94	1.81	3.98	1
9.169	-44.47	-527.85	-1050.62	1176.61	-1.97	-2.92	1.80	3.96	1
9.178	-45.73	-532.23	-1054.69	1182.26	-1.94	-2.95	1.79	3.96	1
9.187	-43.32	-540.56	-1060.53	1191.14	-1.94	-2.99	1.81	3.99	1
9.196	-42.34	-541.14	-1065.56	1195.84	-1.93	-2.98	1.81	3.98	1
9.205	-41.26	-547.05	-1071.99	1204.22	-1.93	-2.97	1.81	3.98	1
9.214	-40.82	-548.57	-1075.67	1208.17	-1.94	-2.92	1.80	3.94	1
9.223	-38.57	-556.60	-1079.11	1214.81	-1.95	-2.88	1.79	3.92	1
9.231	-38.14	-553.38	-1079.75	1213.90	-1.94	-2.81	1.77	3.85	1
9.240	-38.23	-556.30	-1080.36	1215.78	-1.92	-2.80	1.74	3.82	1
9.249	-42.85	-540.26	-1078.02	1206.59	-1.86	-2.77	1.71	3.75	1
9.258	-44.39	-538.12	-1078.55	1206.16	-1.82	-2.80	1.73	3.76	1
9.267	-47.95	-524.33	-1077.06	1198.87	-1.78	-2.79	1.72	3.73	1
9.276	-48.80	-518.22	-1077.36	1196.51	-1.77	-2.82	1.74	3.76	1
9.285	-47.86	-512.63	-1077.55	1194.24	-1.78	-2.84	1.77	3.79	1
9.294	-45.72	-510.42	-1077.28	1192.96	-1.82	-2.86	1.79	3.83	1
9.303	-42.26	-516.35	-1075.16	1193.47	-1.86	-2.88	1.81	3.88	1
9.312	-39.81	-519.83	-1068.83	1189.20	-1.92	-2.89	1.81	3.91	1
9.321	-36.31	-527.70	-1062.33	1186.74	-1.96	-2.90	1.81	3.94	1
9.330	-35.25	-526.69	-1055.39	1180.04	-1.97	-2.87	1.79	3.91	1
9.339	-33.13	-534.58	-1053.71	1182.02	-1.97	-2.86	1.77	3.89	1
9.347	-31.15	-543.79	-1053.04	1185.56	-1.92	-2.87	1.76	3.87	1
9.356	-31.34	-534.99	-1051.55	1180.23	-1.86	-2.83	1.71	3.79	1
9.365	-29.06	-528.45	-1051.42	1177.11	-1.77	-2.80	1.69	3.72	1
9.374	-28.65	-516.02	-1048.30	1168.77	-1.71	-2.75	1.68	3.65	1
9.383	-30.20	-500.50	-1044.62	1158.72	-1.65	-2.71	1.66	3.58	1
9.392	-29.93	-500.91	-1042.86	1157.30	-1.62	-2.71	1.68	3.58	1
9.401	-32.49	-495.22	-1039.87	1152.23	-1.59	-2.71	1.67	3.56	1
9.410	-34.37	-496.28	-1038.72	1151.70	-1.56	-2.71	1.68	3.55	1
9.419	-37.53	-486.33	-1036.23	1145.29	-1.54	-2.69	1.66	3.52	1
9.428	-38.98	-479.44	-1034.32	1140.70	-1.52	-2.67	1.65	3.49	1
9.437	-37.17	-484.92	-1035.08	1143.64	-1.49	-2.68	1.65	3.49	1
9.446	-37.24	-477.56	-1033.10	1138.75	-1.46	-2.66	1.64	3.45	1
9.455	-36.16	-473.74	-1030.07	1134.37	-1.44	-2.64	1.62	3.41	1
9.464	-35.00	-466.85	-1025.11	1126.95	-1.43	-2.61	1.60	3.38	1
9.473	-33.34	-463.49	-1018.97	1119.93	-1.42	-2.59	1.57	3.34	1
9.482	-30.79	-466.69	-1013.49	1116.20	-1.42	-2.59	1.57	3.34	1
9.491	-31.78	-452.19	-1006.02	1103.43	-1.41	-2.53	1.56	3.29	1
9.500	-31.86	-444.31	-999.28	1094.07	-1.39	-2.50	1.55	3.25	1
9.509	-30.41	-445.63	-994.53	1090.23	-1.36	-2.52	1.55	3.25	1
9.518	-27.16	-453.72	-991.28	1090.52	-1.34	-2.56	1.57	3.28	1
9.527	-25.03	-458.88	-986.69	1088.47	-1.30	-2.58	1.57	3.29	1
9.536	-21.60	-462.88	-980.95	1084.89	-1.27	-2.61	1.56	3.30	1
9.545	-18.64	-461.08	-975.02	1078.70	-1.26	-2.61	1.56	3.29	1
9.554	-16.46	-455.26	-970.05	1071.69	-1.24	-2.58	1.54	3.25	1
9.563	-16.31	-443.11	-965.66	1062.60	-1.23	-2.51	1.52	3.18	1
9.572	-16.88	-429.73	-962.32	1054.05	-1.20	-2.46	1.49	3.12	1
9.581	-17.66	-420.33	-962.15	1050.11	-1.18	-2.41	1.47	3.06	1
9.590	-19.55	-411.06	-962.04	1046.36	-1.16	-2.36	1.45	3.01	1
9.599	-21.52	-401.11	-960.96	1041.53	-1.14	-2.33	1.42	2.96	1
9.608	-22.52	-391.29	-958.07	1035.14	-1.11	-2.28	1.40	2.90	1
9.617	-23.07	-376.34	-953.51	1025.35	-1.08	-2.21	1.37	2.82	1
9.626	-22.48	-362.57	-948.94	1016.09	-1.07	-2.15	1.34	2.75	1
9.636	-22.53	-345.03	-944.26	1005.57	-1.05	-2.09	1.31	2.68	1
9.645	-23.89	-332.05	-939.41	996.65	-1.02	-2.04	1.26	2.60	1
9.654	-24.23	-333.09	-940.13	997.69	-1.00	-2.04	1.24	2.59	1
9.663	-26.25	-335.73	-942.89	1001.22	-0.98	-2.06	1.22	2.59	1
9.672	-26.80	-339.78	-948.80	1008.16	-0.96	-2.08	1.23	2.60	1
9.681	-26.25	-341.33	-955.22	1014.72	-0.94	-2.09	1.23	2.60	1
9.690	-25.71	-335.25	-958.15	1015.43	-0.92	-2.08	1.22	2.58	1
9.699	-25.37	-324.29	-958.65	1012.34	-0.90	-2.06	1.20	2.54	1
9.708	-23.79	-314.45	-959.79	1010.27	-0.87	-2.02	1.19	2.50	1
9.717	-22.63	-307.37	-961.75	1009.92	-0.85	-2.00	1.18	2.47	1
9.726	-22.63	-301.62	-964.62	1010.92	-0.82	-1.98	1.19	2.45	1
9.735	-22.62	-298.35	-968.20	1013.38	-0.79	-1.97	1.19	2.43	1
9.744	-22.83	-292.08	-971.22	1014.44	-0.77	-1.94	1.19	2.41	1
9.753	-22.94	-284.34	-973.44	1014.38	-0.74	-1.91	1.17	2.37	1
9.762	-22.93	-276.83	-976.60	1015.33	-0.72	-1.89	1.16	2.33	1
9.771	-23.59	-270.73	-980.83	1017.79	-0.69	-1.88	1.15	2.30	1
9.780	-25.68	-267.19	-986.17	1022.04	-0.64	-1.87	1.12	2.27	1
9.790	-29.09	-267.27	-991.31	1027.12	-0.60	-1.89	1.09	2.27	1
9.799	-31.49	-267.22	-994.88	1030.63	-0.55	-1.91	1.08	2.26	1
9.808	-33.17	-265.49	-995.43	1030.76	-0.52	-1.91	1.08	2.25	1
9.817	-36.73	-251.01	-987.90	1019.95	-0.47	-1.86	1.06	2.19	1
9.826	-37.81	-242.61	-980.92	1011.18	-0.42	-1.84	1.05	2.16	1
9.835	-38.38	-238.90	-973.53	1003.15	-0.37	-1.84	1.01	2.13	1
9.844	-40.27	-233.09	-965.82	994.36	-0.30	-1.84	0.98	2.11	1
9.853	-41.35	-226.96	-961.15	988.45	-0.25	-1.85	0.95	2.09	1
9.862	-42.96	-218.03	-955.87	981.36	-0.19	-1.82	0.93	2.05	1
9.871	-43.98	-212.85	-952.91	977.38	-0.12	-1.81	0.90	2.03	1
9.880	-47.25	-200.83	-950.71	972.84	-0.08	-1.76	0.88	1.97	1
9.889	-48.11	-201.82	-954.94	977.21	-0.02	-1.76	0.86	1.96	1
9.898	-51.32	-195.96	-959.26	980.41	0.04	-1.75	0.82	1.93	1
9.907	-56.14	-188.09	-964.60	984.37	0.10	-1.74	0.80	1.92	1
9.916	-61.60	-178.44	-971.09	989.27	0.16	-1.72	0.77	1.89	1
9.925	-65.16	-173.58	-979.35	996.74	0.21	-1.71	0.76	1.88	1
9.935	-66.70	-170.68	-987.71	1004.56	0.25	-1.71	0.74	1.88	1
9.944	-66.58	-170.16	-994.87	1011.51	0.30	-1.69	0.73	1.87	1
9.953	-66.98	-166.46	-999.77	1015.75	0.34	-1.69	0.73	1.87	1
9.962	-70.04	-155.85	-1002.03	1016.49	0.39	-1.67	0.72	1.86	1
9.971	-75.65	-140.99	-1000.60	1013.31	0.44	-1.64	0.70	1.84	1
9.980	-81.52	-125.53	-995.81	1007.00	0.49	-1.60	0.68	1.80	1
9.989	-86.94	-107.12	-988.20	997.78	0.55	-1.55	0.66	1.77	1
9.998	-91.88	-87.31	-978.20	986.38	0.59	-1.49	0.64	1.72	1
10.007	-92.54	-74.62	-971.77	979.01	0.65	-1.48	0.63	1.73	1
10.016	-91.39	-70.26	-967.70	974.54	0.71	-1.49	0.59	1.76	1
10.025	-91.42	-60.53	-960.87	967.10	0.77	-1.48	0.56	1.76	1
10.034	-94.16	-47.40	-949.97	955.80	0.82	-1.45	0.52	1.74	1
10.043	-99.01	-35.04	-935.42	941.30	0.84	-1.41	0.49	1.71	1
10.052	-104.52	-21.33	-917.17	923.35	0.84	-1.35	0.46	1.66	1
10.061	-106.90	-10.97	-897.95	904.36	0.83	-1.30	0.43	1.60	1
10.070	-107.61	-3.13	-877.47	884.05	0.82	-1.23	0.41	1.54	1
10.079	-107.98	0.46	-859.63	866.38	0.82	-1.19	0.37	1.49	1
10.089	-109.67	3.95	-845.19	852.29	0.83	-1.16	0.32	1.47	1
10.098	-114.31	8.23	-829.75	837.63	0.87	-1.13	0.27	1.45	1
10.107	-118.45	7.59	-821.05	829.58	0.92	-1.13	0.23	1.48	1
10.116	-125.87	9.37	-813.39	823.12	0.98	-1.14	0.19	1.51	1
10.125	-133.29	13.14	-805.26	816.33	1.06	-1.15	0.14	1.57	1
10.135	-136.54	14.94	-798.80	810.52	1.12	-1.17	0.11	1.63	1
10.144	-132.76	13.07	-792.14	803.30	1.19	-1.16	0.12	1.66	1
10.153	-126.92	7.90	-785.97	796.19	1.25	-1.16	0.12	1.71	1
10.162	-128.18	14.65	-774.72	785.39	1.29	-1.13	0.11	1.72	1
10.172	-134.03	28.73	-761.63	773.87	1.32	-1.08	0.09	1.71	1
10.181	-136.30	34.35	-750.80	763.85	1.33	-1.05	0.07	1.70	1
10.190	-136.34	35.60	-741.21	754.49	1.35	-1.03	0.04	1.70	1
10.199	-137.29	37.58	-730.08	743.82	1.36	-0.99	0.02	1.68	1
10.209	-137.55	37.32	-722.42	736.34	1.34	-0.96	0.00	1.65	1
10.218	-137.76	35.39	-713.85	727.88	1.35	-0.93	-0.01	1.64	1
10.227	-138.17	33.23	-704.54	718.73	1.35	-0.90	-0.03	1.62	1
10.237	-140.22	34.10	-691.04	705.94	1.35	-0.84	-0.04	1.59	1
10.246	-143.09	39.08	-672.94	689.09	1.36	-0.78	-0.05	1.57	1
10.255	-145.73	43.52	-657.01	674.39	1.37	-0.72	-0.06	1.55	1
10.265	-150.55	46.70	-641.03	660.12	1.38	-0.68	-0.09	1.54	1
10.274	-155.42	52.56	-622.56	643.81	1.41	-0.63	-0.10	1.55	1
10.284	-160.35	69.19	-597.75	622.74	1.40	-0.54	-0.08	1.50	1
10.293	-159.96	67.88	-584.70	609.97	1.40	-0.51	-0.11	1.49	1
10.302	-161.02	79.34	-563.27	591.18	1.38	-0.42	-0.08	1.45	1
10.312	-160.41	74.37	-552.09	579.72	1.37	-0.38	-0.12	1.42	1
10.321	-162.19	75.04	-536.70	565.67	1.34	-0.32	-0.13	1.38	1
10.331	-165.70	85.71	-513.90	546.72	1.31	-0.21	-0.12	1.33	1
10.340	-165.99	85.39	-502.16	535.73	1.29	-0.15	-0.13	1.30	1
10.350	-168.06	89.36	-485.71	521.67	1.25	-0.07	-0.12	1.26	1
10.360	-169.57	93.17	-471.50	509.66	1.20	0.01	-0.12	1.21	1
10.369	-169.27	92.99	-462.21	500.93	1.15	0.07	-0.10	1.15	1
10.379	-168.52	91.79	-453.87	492.77	1.10	0.13	-0.10	1.11	1
10.388	-168.53	94.58	-438.72	479.40	1.04	0.20	-0.08	1.06	1
10.398	-168.20	96.17	-421.53	463.92	0.97	0.28	-0.07	1.02	1
10.407	-166.01	96.99	-404.64	447.99	0.91	0.34	-0.05	0.97	1
10.417	-162.00	94.07	-391.17	433.72	0.85	0.37	-0.04	0.93	1
10.427	-158.05	91.98	-376.12	418.22	0.78	0.41	-0.03	0.88	1
10.437	-151.84	83.85	-365.07	404.18	0.73	0.41	-0.03	0.84	1
10.446	-145.49	74.89	-355.11	390.99	0.67	0.40	-0.04	0.78	1
10.456	-138.19	65.58	-345.01	377.40	0.63	0.39	-0.04	0.74	1
10.466	-130.03	52.42	-338.55	366.43	0.57	0.36	-0.05	0.68	1
10.476	-122.28	42.77	-328.42	353.05	0.53	0.34	-0.06	0.64	1
10.485	-115.66	37.49	-313.87	336.60	0.48	0.35	-0.07	0.60	1
10.495	-109.34	35.18	-298.19	319.55	0.43	0.35	-0.05	0.56	1
10.505	-103.12	27.00	-291.63	310.50	0.39	0.33	-0.05	0.52	1
10.515	-97.86	18.23	-285.00	301.88	0.37	0.30	-0.07	0.48	1
10.525	-92.90	12.47	-277.41	292.82	0.34	0.29	-0.08	0.45	1
10.535	-88.85	8.34	-267.52	282.01	0.30	0.29	-0.08	0.42	1
10.545	-83.36	2.88	-260.43	273.46	0.27	0.27	-0.10	0.39	1
10.555	-79.42	0.40	-251.66	263.89	0.23	0.27	-0.08	0.36	1
10.565	-74.43	-1.20	-243.78	254.89	0.19	0.26	-0.06	0.33	1
10.575	-69.29	-8.05	-242.41	252.25	0.16	0.22	-0.07	0.28	1
