Patient: S8R
Motion description: Dynamic Trial; Forward flexion; Weight: 2.4 kg;
 
---------------------------DATA--------------------------------
Note: all force components are represenetd in a right-handed coordinate system
The local coordinate system of the glenoid is defined as: Xg forward, Yg upward, Zg lateral
 
Time:
starts at the time frame where the first "1" occurs in the original dataset
ends at the time frame where the last "1" occurs in the original dataset
 
Forces:
Fgx, Fgy, Fgz: force components in the glenoid system
Fg:  the resultant force

Moments:
Mgx, Mgy, Mgz: Moment components in the glenoid system
Mg:  the resultant moment

Marker column:
0: kinematic data do not exist
1: kinematic data exist
2: errors/jumps in kinematic data
3: NaN (Not-a-Number) in kinematic data
 
Time	Fgx	Fgy	Fgz	Fg	Mgx	Mgy	Mgz	Mg	Marker
[s]	[N]	[N]	[N]	[N]	[Nm]	[Nm]	[Nm]	[Nm]    [0/1/2/3]
0.812	-36.30	-135.01	-102.72	173.48	-0.14	-0.54	-0.17	0.58	1
0.822	-37.59	-135.64	-107.45	177.08	-0.15	-0.55	-0.15	0.59	1
0.833	-37.20	-129.17	-100.51	167.85	-0.13	-0.53	-0.13	0.56	1
0.843	-35.56	-119.87	-90.27	154.22	-0.12	-0.48	-0.10	0.51	1
0.853	-34.33	-114.39	-82.00	144.87	-0.11	-0.45	-0.08	0.47	1
0.863	-33.09	-107.68	-70.67	132.98	-0.09	-0.40	-0.06	0.42	1
0.874	-31.60	-100.68	-58.87	120.83	-0.08	-0.36	-0.05	0.37	1
0.884	-30.00	-95.48	-49.15	111.50	-0.08	-0.32	-0.04	0.33	1
0.894	-29.47	-96.89	-47.23	111.74	-0.08	-0.31	-0.06	0.33	1
0.905	-30.13	-101.84	-51.46	118.02	-0.10	-0.34	-0.07	0.36	1
0.915	-31.02	-106.81	-55.15	124.15	-0.11	-0.35	-0.09	0.38	1
0.925	-32.19	-111.16	-58.27	129.57	-0.12	-0.37	-0.11	0.40	1
0.935	-33.36	-115.55	-62.21	135.40	-0.12	-0.38	-0.13	0.42	1
0.946	-34.68	-120.38	-69.11	143.08	-0.13	-0.41	-0.15	0.45	1
0.956	-34.96	-122.62	-76.29	148.58	-0.12	-0.44	-0.15	0.48	1
0.966	-35.60	-126.02	-83.73	155.43	-0.13	-0.47	-0.15	0.51	1
0.977	-36.40	-127.88	-90.50	160.83	-0.13	-0.48	-0.14	0.52	1
0.987	-36.42	-124.90	-90.56	158.52	-0.12	-0.48	-0.12	0.51	1
0.997	-35.44	-119.11	-85.31	150.73	-0.11	-0.46	-0.10	0.48	1
1.007	-34.42	-113.50	-76.87	141.33	-0.09	-0.42	-0.08	0.43	1
1.018	-33.19	-106.92	-66.60	130.27	-0.08	-0.38	-0.06	0.39	1
1.028	-31.75	-99.67	-54.84	118.11	-0.08	-0.33	-0.04	0.34	1
1.038	-31.23	-100.36	-52.78	117.62	-0.08	-0.33	-0.06	0.34	1
1.048	-32.53	-107.23	-60.11	127.16	-0.09	-0.35	-0.08	0.37	1
1.059	-33.74	-112.38	-63.92	133.62	-0.09	-0.37	-0.10	0.40	1
1.069	-35.60	-118.15	-70.04	141.89	-0.11	-0.40	-0.12	0.43	1
1.079	-37.26	-123.24	-77.93	150.50	-0.11	-0.42	-0.14	0.46	1
1.089	-38.15	-126.73	-85.76	157.70	-0.11	-0.45	-0.15	0.49	1
1.100	-39.27	-128.48	-91.53	162.56	-0.11	-0.46	-0.15	0.50	1
1.110	-39.98	-127.13	-93.95	163.06	-0.10	-0.47	-0.14	0.50	1
1.120	-38.98	-123.56	-92.44	159.16	-0.09	-0.46	-0.11	0.48	1
1.131	-38.09	-118.70	-84.96	150.86	-0.08	-0.42	-0.09	0.44	1
1.141	-36.47	-112.02	-74.69	139.49	-0.07	-0.37	-0.08	0.39	1
1.151	-36.41	-114.78	-75.75	142.26	-0.07	-0.38	-0.09	0.40	1
1.161	-37.50	-120.43	-81.65	150.26	-0.07	-0.41	-0.11	0.43	1
1.172	-39.10	-126.32	-88.75	159.26	-0.07	-0.43	-0.14	0.46	1
1.182	-40.67	-131.27	-97.46	168.48	-0.08	-0.46	-0.15	0.49	1
1.192	-42.03	-135.21	-104.56	176.01	-0.09	-0.48	-0.16	0.52	1
1.202	-42.98	-133.49	-105.92	175.74	-0.08	-0.49	-0.14	0.51	1
1.213	-41.30	-125.50	-98.41	164.74	-0.06	-0.45	-0.11	0.47	1
1.223	-39.98	-119.02	-88.39	153.55	-0.05	-0.41	-0.09	0.43	1
1.233	-38.21	-111.91	-76.70	140.95	-0.05	-0.37	-0.08	0.38	1
1.243	-38.43	-115.13	-78.30	144.44	-0.05	-0.38	-0.09	0.39	1
1.254	-39.72	-121.51	-85.60	153.85	-0.06	-0.40	-0.11	0.42	1
1.264	-41.55	-129.65	-98.14	167.83	-0.07	-0.46	-0.14	0.48	1
1.274	-42.95	-136.01	-108.98	179.50	-0.08	-0.49	-0.15	0.52	1
1.284	-43.79	-138.03	-115.76	185.39	-0.08	-0.53	-0.15	0.55	1
1.295	-42.82	-131.17	-110.13	176.54	-0.08	-0.50	-0.13	0.52	1
1.305	-41.71	-125.56	-103.56	168.02	-0.06	-0.47	-0.11	0.49	1
1.315	-40.25	-117.94	-93.37	155.71	-0.06	-0.43	-0.09	0.44	1
1.326	-39.25	-114.72	-87.21	149.36	-0.06	-0.41	-0.10	0.42	1
1.336	-40.49	-117.94	-92.33	155.16	-0.07	-0.42	-0.10	0.44	1
1.346	-42.74	-124.22	-103.04	166.95	-0.08	-0.47	-0.13	0.49	1
1.356	-44.56	-128.93	-115.08	178.47	-0.08	-0.51	-0.14	0.53	1
1.367	-46.20	-129.06	-123.41	184.45	-0.09	-0.53	-0.13	0.55	1
1.377	-45.81	-122.00	-121.57	178.22	-0.07	-0.51	-0.10	0.52	1
1.387	-46.26	-115.22	-117.06	170.64	-0.07	-0.48	-0.10	0.49	1
1.397	-47.30	-109.55	-115.67	166.19	-0.06	-0.45	-0.09	0.46	1
1.408	-51.07	-111.44	-127.53	176.89	-0.07	-0.46	-0.11	0.48	1
1.418	-54.80	-112.65	-140.47	188.21	-0.07	-0.49	-0.13	0.51	1
1.428	-56.26	-105.28	-142.45	185.85	-0.07	-0.46	-0.11	0.48	1
1.438	-58.07	-99.39	-145.22	185.31	-0.08	-0.43	-0.10	0.45	1
1.448	-60.46	-95.23	-151.24	188.67	-0.08	-0.42	-0.09	0.44	1
1.458	-63.17	-91.83	-156.51	192.14	-0.09	-0.41	-0.09	0.43	1
1.469	-65.67	-89.09	-162.47	196.58	-0.10	-0.40	-0.07	0.42	1
1.479	-68.88	-88.79	-167.64	201.82	-0.11	-0.39	-0.10	0.42	1
1.489	-71.81	-86.52	-170.93	204.60	-0.12	-0.38	-0.09	0.41	1
1.499	-75.17	-87.52	-182.64	216.02	-0.13	-0.41	-0.07	0.43	1
1.509	-77.70	-85.53	-185.62	218.65	-0.13	-0.40	-0.07	0.43	1
1.519	-79.26	-82.12	-189.46	221.19	-0.14	-0.40	-0.05	0.43	1
1.529	-81.53	-82.09	-198.66	229.89	-0.14	-0.41	-0.04	0.43	1
1.539	-83.32	-78.71	-200.18	230.67	-0.15	-0.39	-0.04	0.42	1
1.549	-85.07	-73.85	-201.87	231.17	-0.15	-0.37	-0.02	0.40	1
1.560	-88.90	-74.80	-213.67	243.21	-0.17	-0.39	0.01	0.42	1
1.570	-92.10	-74.48	-225.46	254.68	-0.18	-0.41	0.03	0.45	1
1.580	-96.26	-76.08	-238.23	267.97	-0.19	-0.44	0.02	0.48	1
1.590	-98.90	-70.29	-241.54	270.31	-0.20	-0.41	0.04	0.46	1
1.600	-102.83	-66.54	-249.21	277.68	-0.22	-0.41	0.05	0.47	1
1.610	-108.24	-65.64	-262.00	290.98	-0.24	-0.41	0.05	0.48	1
1.620	-114.41	-63.85	-275.48	305.05	-0.26	-0.41	0.07	0.49	1
1.630	-120.20	-55.50	-279.84	309.58	-0.28	-0.37	0.09	0.47	1
1.640	-124.94	-43.21	-281.12	310.65	-0.30	-0.31	0.12	0.45	1
1.650	-128.40	-30.84	-283.57	312.81	-0.31	-0.26	0.15	0.43	1
1.660	-134.90	-28.96	-296.76	327.27	-0.34	-0.26	0.15	0.45	1
1.670	-140.48	-22.50	-307.71	339.01	-0.37	-0.25	0.18	0.48	1
1.679	-149.59	-23.94	-325.84	359.34	-0.42	-0.27	0.18	0.53	1
1.689	-154.80	-15.26	-333.79	368.25	-0.46	-0.25	0.21	0.56	1
1.699	-158.52	-1.63	-338.22	373.53	-0.48	-0.20	0.27	0.59	1
1.709	-164.01	7.34	-347.09	383.96	-0.54	-0.18	0.29	0.63	1
1.719	-170.84	10.98	-362.04	400.48	-0.58	-0.17	0.33	0.69	1
1.729	-176.29	17.24	-373.56	413.43	-0.63	-0.15	0.36	0.75	1
1.738	-179.59	25.58	-381.70	422.61	-0.68	-0.12	0.41	0.81	1
1.748	-185.85	23.54	-397.86	439.76	-0.75	-0.14	0.41	0.87	1
1.758	-191.38	24.27	-411.66	454.61	-0.82	-0.14	0.42	0.93	1
1.767	-197.38	28.33	-424.48	468.98	-0.89	-0.15	0.46	1.01	1
1.777	-203.76	33.52	-435.67	482.13	-0.96	-0.17	0.48	1.09	1
1.787	-212.74	30.89	-455.09	503.31	-1.05	-0.24	0.51	1.19	1
1.796	-219.62	35.24	-468.08	518.24	-1.14	-0.27	0.54	1.29	1
1.806	-227.90	34.23	-484.77	536.76	-1.22	-0.33	0.57	1.39	1
1.816	-236.68	31.33	-499.87	553.96	-1.32	-0.38	0.57	1.48	1
1.825	-246.74	25.09	-518.54	574.80	-1.42	-0.44	0.58	1.60	1
1.835	-255.40	23.19	-534.88	593.18	-1.51	-0.48	0.62	1.70	1
1.844	-263.29	21.15	-551.59	611.57	-1.59	-0.50	0.66	1.79	1
1.854	-270.73	16.56	-568.16	629.58	-1.67	-0.51	0.70	1.88	1
1.863	-277.27	9.22	-586.21	648.54	-1.73	-0.54	0.74	1.96	1
1.873	-283.99	4.11	-605.58	668.88	-1.79	-0.56	0.80	2.04	1
1.882	-290.54	4.47	-624.59	688.87	-1.86	-0.56	0.86	2.12	1
1.892	-298.68	-1.00	-646.26	711.94	-1.93	-0.57	0.89	2.20	1
1.901	-305.02	-2.64	-666.99	733.43	-2.00	-0.58	0.94	2.28	1
1.910	-312.59	-8.52	-688.49	756.17	-2.07	-0.60	0.97	2.37	1
1.920	-317.95	-11.26	-708.65	776.80	-2.14	-0.61	1.02	2.45	1
1.929	-323.60	-13.49	-727.94	796.74	-2.21	-0.60	1.06	2.53	1
1.938	-330.63	-15.36	-747.57	817.56	-2.31	-0.58	1.09	2.62	1
1.948	-337.93	-18.87	-767.02	838.38	-2.39	-0.55	1.12	2.70	1
1.957	-343.78	-24.09	-783.46	855.91	-2.48	-0.54	1.15	2.78	1
1.966	-349.23	-40.02	-802.99	876.56	-2.55	-0.56	1.17	2.86	1
1.975	-352.36	-51.70	-815.31	889.70	-2.62	-0.57	1.17	2.93	1
1.985	-352.86	-61.77	-825.64	900.00	-2.69	-0.56	1.18	2.99	1
1.994	-353.30	-70.55	-836.46	910.75	-2.75	-0.57	1.19	3.05	1
2.003	-355.05	-80.90	-846.99	921.96	-2.79	-0.59	1.22	3.10	1
2.012	-359.51	-92.81	-859.12	935.92	-2.84	-0.60	1.22	3.15	1
2.021	-365.44	-94.08	-870.79	949.04	-2.90	-0.55	1.26	3.21	1
2.031	-374.29	-96.40	-885.46	966.13	-2.97	-0.47	1.28	3.27	1
2.040	-381.00	-102.06	-899.79	982.44	-3.02	-0.43	1.31	3.32	1
2.049	-387.62	-114.54	-915.04	1000.33	-3.09	-0.42	1.32	3.39	1
2.058	-394.67	-132.38	-935.69	1024.11	-3.16	-0.43	1.34	3.46	1
2.067	-401.78	-145.37	-954.61	1045.87	-3.23	-0.44	1.36	3.53	1
2.076	-409.01	-154.97	-971.21	1065.16	-3.29	-0.45	1.41	3.60	1
2.085	-416.11	-161.48	-983.45	1080.00	-3.35	-0.47	1.44	3.67	1
2.094	-421.58	-166.19	-994.63	1092.99	-3.39	-0.51	1.48	3.73	1
2.103	-425.33	-172.87	-1006.95	1106.68	-3.45	-0.56	1.53	3.81	1
2.112	-428.49	-185.08	-1020.67	1122.33	-3.50	-0.63	1.55	3.88	1
2.121	-432.89	-203.07	-1036.65	1141.61	-3.58	-0.71	1.59	3.98	1
2.130	-437.01	-218.30	-1050.35	1158.39	-3.66	-0.77	1.64	4.08	1
2.139	-441.40	-233.81	-1062.51	1174.06	-3.75	-0.82	1.67	4.18	1
2.148	-445.98	-251.49	-1075.92	1191.54	-3.82	-0.87	1.69	4.27	1
2.157	-450.82	-267.84	-1088.22	1207.97	-3.89	-0.91	1.72	4.35	1
2.166	-454.90	-285.50	-1102.32	1226.20	-3.94	-0.98	1.75	4.43	1
2.174	-458.15	-300.72	-1115.78	1243.10	-3.98	-1.04	1.77	4.48	1
2.183	-459.53	-311.78	-1127.35	1256.70	-4.02	-1.10	1.78	4.53	1
2.192	-461.62	-332.40	-1146.63	1279.98	-4.07	-1.18	1.83	4.61	1
2.201	-464.86	-357.12	-1165.75	1304.84	-4.10	-1.26	1.86	4.67	1
2.210	-468.26	-382.20	-1184.85	1330.11	-4.14	-1.31	1.89	4.74	1
2.218	-469.92	-400.83	-1200.62	1350.18	-4.18	-1.33	1.92	4.79	1
2.227	-469.78	-423.69	-1214.57	1369.44	-4.22	-1.35	1.93	4.83	1
2.236	-470.63	-434.76	-1222.68	1380.38	-4.27	-1.29	1.94	4.86	1
2.245	-472.54	-443.57	-1229.68	1390.03	-4.32	-1.21	1.97	4.90	1
2.253	-474.59	-460.12	-1238.64	1403.99	-4.36	-1.17	1.98	4.93	1
2.262	-475.08	-477.79	-1243.56	1414.37	-4.38	-1.13	1.97	4.94	1
2.271	-474.65	-483.70	-1242.74	1415.51	-4.41	-1.05	1.95	4.94	1
2.279	-471.48	-490.92	-1244.28	1418.28	-4.44	-0.98	1.94	4.94	1
2.288	-466.91	-492.12	-1241.30	1414.57	-4.46	-0.90	1.91	4.94	1
2.297	-462.61	-501.33	-1242.62	1417.55	-4.48	-0.86	1.89	4.94	1
2.305	-461.96	-505.35	-1241.82	1418.06	-4.50	-0.82	1.89	4.95	1
2.314	-464.61	-516.60	-1243.07	1424.07	-4.51	-0.82	1.90	4.97	1
2.323	-467.63	-528.88	-1247.03	1432.99	-4.53	-0.83	1.92	4.99	1
2.331	-460.05	-541.65	-1252.96	1440.47	-4.57	-0.84	1.90	5.02	1
2.340	-430.60	-572.32	-1266.79	1455.24	-4.62	-0.93	1.82	5.05	1
2.348	-399.34	-597.59	-1280.85	1468.73	-4.68	-1.02	1.73	5.09	1
2.357	-379.84	-616.75	-1289.15	1478.70	-4.72	-1.07	1.67	5.12	1
2.366	-381.47	-623.55	-1291.57	1484.08	-4.76	-1.07	1.67	5.15	1
2.374	-386.69	-627.55	-1294.63	1489.77	-4.80	-1.04	1.68	5.19	1
2.383	-386.41	-635.04	-1298.57	1496.28	-4.84	-1.04	1.66	5.22	1
2.391	-383.52	-644.08	-1303.13	1503.35	-4.88	-1.05	1.63	5.25	1
2.399	-382.40	-643.85	-1303.33	1503.14	-4.93	-1.03	1.62	5.29	1
2.408	-387.16	-629.93	-1298.76	1494.48	-4.98	-0.98	1.63	5.33	1
2.416	-397.21	-624.69	-1298.77	1494.93	-5.01	-1.03	1.68	5.38	1
2.425	-410.86	-630.27	-1302.43	1504.11	-5.03	-1.16	1.75	5.45	1
2.433	-419.87	-639.39	-1306.03	1513.55	-5.06	-1.29	1.83	5.53	1
2.442	-422.11	-640.48	-1302.44	1511.54	-5.09	-1.37	1.88	5.60	1
2.450	-420.14	-646.16	-1298.53	1510.04	-5.14	-1.47	1.91	5.68	1
2.459	-416.46	-668.25	-1300.72	1520.48	-5.18	-1.60	1.93	5.75	1
2.467	-412.55	-701.23	-1307.63	1540.07	-5.21	-1.76	1.97	5.84	1
2.476	-406.68	-740.89	-1319.25	1566.76	-5.23	-1.87	2.02	5.91	1
2.484	-403.63	-756.67	-1324.58	1577.97	-5.27	-1.84	2.02	5.94	1
2.493	-401.68	-767.00	-1326.25	1583.85	-5.32	-1.80	2.00	5.96	1
2.501	-400.93	-774.90	-1330.86	1591.35	-5.35	-1.75	1.98	5.97	1
2.510	-400.88	-772.71	-1329.99	1589.54	-5.39	-1.71	1.96	5.99	1
2.518	-399.84	-770.72	-1330.41	1588.67	-5.43	-1.71	1.95	6.01	1
2.526	-395.81	-773.87	-1331.61	1590.19	-5.45	-1.77	1.97	6.06	1
2.535	-390.45	-771.03	-1330.79	1586.80	-5.48	-1.83	1.99	6.12	1
2.543	-382.46	-775.66	-1332.77	1588.78	-5.51	-1.92	2.05	6.18	1
2.552	-374.23	-782.93	-1330.78	1588.71	-5.53	-2.02	2.08	6.24	1
2.560	-368.71	-792.47	-1330.26	1591.71	-5.55	-2.09	2.14	6.31	1
2.568	-363.92	-803.30	-1327.57	1593.79	-5.58	-2.15	2.17	6.36	1
2.577	-359.40	-812.20	-1324.44	1594.67	-5.59	-2.17	2.19	6.39	1
2.585	-352.19	-830.06	-1322.37	1600.53	-5.61	-2.20	2.18	6.41	1
2.594	-346.80	-841.72	-1319.36	1602.96	-5.61	-2.19	2.17	6.41	1
2.602	-340.80	-861.16	-1318.40	1611.19	-5.60	-2.19	2.17	6.39	1
2.610	-336.05	-871.97	-1312.54	1611.22	-5.58	-2.17	2.13	6.35	1
2.619	-332.71	-870.43	-1304.94	1603.50	-5.55	-2.11	2.09	6.29	1
2.627	-326.40	-872.46	-1298.88	1598.38	-5.50	-2.06	2.06	6.23	1
2.635	-318.65	-872.38	-1289.33	1589.02	-5.46	-2.01	2.01	6.15	1
2.644	-310.25	-870.58	-1279.05	1578.02	-5.40	-1.93	1.97	6.06	1
2.652	-297.44	-882.40	-1270.82	1575.46	-5.31	-1.93	1.95	5.97	1
2.661	-285.27	-885.05	-1255.29	1562.19	-5.22	-1.89	1.88	5.86	1
2.669	-275.64	-883.43	-1241.74	1548.66	-5.12	-1.84	1.83	5.75	1
2.678	-270.90	-873.79	-1224.24	1528.29	-5.02	-1.77	1.76	5.61	1
2.686	-264.16	-884.49	-1213.63	1524.79	-4.91	-1.79	1.72	5.50	1
2.694	-260.48	-891.10	-1206.21	1522.11	-4.82	-1.77	1.70	5.41	1
2.703	-257.91	-895.68	-1196.96	1517.06	-4.73	-1.76	1.64	5.30	1
2.711	-251.72	-908.83	-1193.53	1521.13	-4.63	-1.78	1.61	5.22	1
2.720	-243.77	-920.58	-1191.63	1525.41	-4.52	-1.82	1.57	5.12	1
2.728	-234.62	-929.67	-1187.93	1526.60	-4.43	-1.83	1.53	5.03	1
2.737	-227.55	-938.62	-1175.25	1521.18	-4.35	-1.80	1.48	4.93	1
2.745	-218.20	-954.09	-1161.26	1518.69	-4.26	-1.77	1.43	4.83	1
2.753	-207.99	-953.85	-1147.89	1506.89	-4.17	-1.74	1.36	4.72	1
2.762	-188.47	-955.90	-1143.27	1502.11	-4.04	-1.81	1.32	4.62	1
2.770	-173.09	-947.87	-1139.21	1492.05	-3.91	-1.87	1.27	4.52	1
2.779	-159.25	-957.16	-1134.23	1492.65	-3.78	-1.95	1.27	4.44	1
2.787	-154.75	-957.62	-1124.24	1484.90	-3.67	-1.97	1.25	4.35	1
2.795	-150.05	-968.53	-1113.45	1483.35	-3.54	-2.02	1.26	4.27	1
2.804	-146.35	-971.32	-1100.04	1474.78	-3.41	-2.05	1.26	4.18	1
2.812	-139.17	-978.25	-1089.62	1470.92	-3.25	-2.09	1.27	4.07	1
2.821	-130.00	-982.19	-1081.21	1466.50	-3.09	-2.11	1.28	3.95	1
2.829	-121.95	-981.40	-1069.80	1456.88	-2.92	-2.11	1.23	3.81	1
2.838	-113.01	-988.73	-1054.22	1449.73	-2.76	-2.10	1.18	3.66	1
2.846	-105.91	-999.27	-1040.44	1446.47	-2.60	-2.07	1.16	3.51	1
2.855	-100.42	-1007.06	-1027.49	1442.22	-2.44	-2.02	1.14	3.36	1
2.863	-101.32	-989.53	-1014.97	1421.12	-2.28	-1.92	1.08	3.17	1
2.872	-101.80	-969.98	-1002.56	1398.70	-2.14	-1.85	1.04	3.01	1
2.880	-98.71	-958.38	-990.75	1381.97	-2.01	-1.81	1.00	2.88	1
2.889	-96.06	-951.82	-980.77	1370.07	-1.89	-1.78	1.00	2.78	1
2.898	-100.14	-945.39	-974.59	1361.48	-1.80	-1.75	1.00	2.70	1
2.906	-106.09	-943.29	-970.40	1357.47	-1.72	-1.73	1.01	2.64	1
2.915	-109.24	-945.70	-964.91	1355.48	-1.66	-1.72	1.03	2.60	1
2.923	-108.16	-942.94	-958.71	1349.06	-1.61	-1.70	1.02	2.56	1
2.932	-104.88	-937.44	-952.47	1340.52	-1.58	-1.65	1.01	2.50	1
2.940	-101.49	-931.00	-947.35	1332.12	-1.56	-1.60	1.01	2.45	1
2.949	-97.24	-924.47	-941.10	1322.79	-1.54	-1.55	0.99	2.40	1
2.957	-91.93	-920.59	-932.03	1313.25	-1.52	-1.53	0.98	2.37	1
2.966	-88.45	-908.53	-921.61	1297.15	-1.50	-1.48	0.93	2.31	1
2.975	-83.76	-901.51	-914.03	1286.54	-1.48	-1.45	0.91	2.27	1
2.983	-79.70	-898.50	-909.26	1280.78	-1.46	-1.44	0.91	2.25	1
2.992	-76.42	-899.08	-904.30	1277.48	-1.45	-1.44	0.90	2.23	1
3.000	-79.47	-886.77	-899.27	1265.45	-1.45	-1.40	0.87	2.20	1
3.009	-81.56	-879.50	-894.11	1256.82	-1.46	-1.37	0.87	2.18	1
3.018	-82.42	-877.04	-890.14	1252.33	-1.46	-1.34	0.89	2.17	1
3.026	-83.85	-874.79	-885.37	1247.47	-1.45	-1.33	0.90	2.17	1
3.035	-87.63	-863.33	-879.89	1235.81	-1.45	-1.31	0.90	2.15	1
3.044	-88.08	-856.89	-874.31	1227.37	-1.44	-1.29	0.92	2.14	1
3.052	-86.66	-857.63	-868.91	1223.94	-1.42	-1.29	0.94	2.14	1
3.061	-88.46	-847.56	-862.48	1212.45	-1.42	-1.28	0.94	2.13	1
3.069	-87.74	-840.23	-858.01	1204.10	-1.41	-1.27	0.96	2.13	1
3.078	-85.18	-835.53	-852.53	1196.73	-1.40	-1.27	0.97	2.13	1
3.087	-81.67	-830.25	-847.59	1189.28	-1.38	-1.27	0.98	2.12	1
3.096	-76.62	-832.73	-842.44	1187.02	-1.37	-1.29	1.02	2.14	1
3.104	-73.09	-833.22	-839.63	1185.15	-1.34	-1.29	1.05	2.14	1
3.113	-73.60	-824.07	-837.77	1177.44	-1.34	-1.28	1.06	2.13	1
3.122	-71.22	-825.83	-834.99	1176.55	-1.33	-1.30	1.09	2.16	1
3.130	-69.72	-825.99	-833.45	1175.48	-1.32	-1.31	1.11	2.17	1
3.139	-73.25	-815.70	-833.36	1168.43	-1.32	-1.29	1.11	2.15	1
3.148	-74.97	-813.96	-831.78	1166.19	-1.32	-1.30	1.11	2.16	1
3.157	-77.14	-810.63	-832.09	1164.24	-1.30	-1.29	1.12	2.15	1
3.165	-82.36	-799.36	-833.55	1157.82	-1.29	-1.26	1.11	2.12	1
3.174	-85.95	-794.13	-833.74	1154.62	-1.27	-1.25	1.11	2.10	1
3.183	-87.96	-786.32	-835.12	1150.42	-1.24	-1.24	1.09	2.07	1
3.191	-90.14	-778.54	-836.86	1146.56	-1.23	-1.24	1.07	2.05	1
3.200	-91.83	-776.17	-837.15	1145.29	-1.21	-1.26	1.07	2.05	1
3.209	-91.00	-781.48	-837.75	1149.27	-1.18	-1.28	1.09	2.06	1
3.218	-92.17	-785.26	-838.16	1152.23	-1.17	-1.30	1.11	2.07	1
3.226	-94.21	-788.28	-836.65	1153.37	-1.15	-1.31	1.12	2.07	1
3.235	-96.72	-783.48	-837.31	1150.77	-1.14	-1.29	1.13	2.06	1
3.244	-98.55	-777.56	-836.71	1146.48	-1.13	-1.27	1.13	2.04	1
3.252	-99.43	-771.37	-836.13	1141.94	-1.14	-1.25	1.13	2.03	1
3.261	-99.20	-765.06	-836.63	1138.03	-1.16	-1.22	1.13	2.02	1
3.270	-98.31	-761.88	-834.84	1134.50	-1.20	-1.21	1.13	2.04	1
3.278	-96.33	-762.78	-832.02	1132.86	-1.24	-1.21	1.13	2.07	1
3.287	-93.08	-764.96	-829.76	1132.40	-1.28	-1.18	1.13	2.07	1
3.296	-93.04	-761.50	-828.34	1129.02	-1.32	-1.13	1.11	2.07	1
3.305	-92.89	-761.01	-825.71	1126.75	-1.33	-1.10	1.09	2.04	1
3.313	-89.59	-767.43	-820.81	1127.26	-1.30	-1.11	1.07	2.02	1
3.322	-88.18	-767.25	-817.92	1124.92	-1.26	-1.10	1.06	1.98	1
3.331	-86.97	-762.93	-815.83	1120.36	-1.19	-1.06	1.04	1.90	1
3.340	-88.90	-749.50	-814.05	1110.10	-1.14	-0.99	1.00	1.81	1
3.348	-89.57	-740.62	-810.37	1101.47	-1.09	-0.93	0.95	1.72	1
3.357	-92.22	-728.91	-806.24	1090.80	-1.04	-0.88	0.90	1.63	1
3.366	-94.42	-718.25	-800.95	1079.96	-1.00	-0.84	0.85	1.56	1
3.375	-92.20	-716.84	-793.88	1073.60	-0.95	-0.80	0.82	1.49	1
3.384	-90.71	-709.00	-785.72	1062.20	-0.91	-0.76	0.79	1.43	1
3.392	-89.22	-698.97	-776.63	1048.65	-0.89	-0.71	0.74	1.36	1
3.401	-87.22	-688.60	-767.20	1034.59	-0.89	-0.66	0.71	1.32	1
3.410	-86.47	-672.72	-756.38	1015.94	-0.88	-0.62	0.66	1.26	1
3.419	-80.10	-672.12	-743.91	1005.76	-0.87	-0.60	0.66	1.24	1
3.428	-77.08	-665.15	-732.88	992.71	-0.86	-0.58	0.64	1.22	1
3.437	-76.52	-653.00	-723.23	977.41	-0.87	-0.52	0.61	1.19	1
3.446	-71.18	-652.08	-711.69	967.87	-0.86	-0.52	0.61	1.17	1
3.455	-67.62	-648.25	-700.01	956.46	-0.85	-0.52	0.60	1.16	1
3.464	-65.87	-640.17	-690.14	943.63	-0.83	-0.50	0.58	1.13	1
3.473	-59.13	-642.48	-677.47	935.55	-0.79	-0.54	0.58	1.11	1
3.482	-53.58	-642.58	-665.03	926.31	-0.75	-0.56	0.58	1.10	1
3.491	-50.93	-635.27	-652.66	912.21	-0.71	-0.57	0.56	1.07	1
3.500	-49.41	-625.40	-640.84	896.80	-0.69	-0.57	0.55	1.05	1
3.509	-47.33	-615.52	-628.39	880.90	-0.65	-0.55	0.55	1.02	1
3.518	-48.10	-600.70	-618.68	863.67	-0.63	-0.52	0.54	0.98	1
3.527	-49.01	-585.25	-609.19	846.19	-0.61	-0.48	0.52	0.93	1
3.536	-47.33	-575.35	-599.91	832.56	-0.59	-0.47	0.52	0.91	1
3.545	-47.82	-562.38	-592.27	818.13	-0.56	-0.45	0.48	0.86	1
3.555	-44.97	-560.56	-585.56	811.87	-0.53	-0.45	0.47	0.84	1
3.564	-44.19	-557.02	-580.67	805.85	-0.50	-0.45	0.44	0.81	1
3.573	-44.74	-554.37	-578.12	802.22	-0.48	-0.45	0.41	0.78	1
3.582	-43.64	-559.00	-578.93	805.94	-0.45	-0.46	0.41	0.76	1
3.591	-42.37	-566.41	-581.96	813.20	-0.41	-0.48	0.39	0.75	1
3.601	-43.99	-570.55	-586.74	819.59	-0.37	-0.50	0.38	0.73	1
3.610	-43.21	-581.76	-593.19	831.98	-0.32	-0.53	0.37	0.72	1
3.619	-44.35	-590.41	-600.36	843.20	-0.29	-0.55	0.36	0.72	1
3.628	-46.21	-597.39	-609.47	854.67	-0.24	-0.57	0.34	0.71	1
3.637	-45.85	-611.14	-620.65	872.24	-0.20	-0.59	0.34	0.71	1
