Data File:	S8R_200809_1_39.AKF
Measurement Programm:	5.4.17

------------------------MEASURING INFOS------------------------
Diagram Title #1	Forces and Moments at Shoulder Joint
Diagram Title #2	Measured Relative to Humerus

Comment #1	Shoulder Joint; Standard Test; Standing Position; Elevation; 2,4 kg; 150 deg.
Comment #2	S8R, 11 Months PO  *  three times

BodyWeight [N]:	830

Implant Type:	Shoulder Joint

Axes Directions X, Y, Z:	Medial, Anterior, Superior
Axes Origin:	Center of
Angle of Rotation (Deg):	Y = -52	X = -90	Y = -63,1
Displacement X, Y, Z (mm):	0	0	0
Activity Code:	shoulderactivities	1P_1_1_1_2_6	2P_1_67






---------------------------DATA--------------------------------

Number of Data Sets =	1364
Number of analog channels =	0
Time-Offset(sec) =	0.0
Max. Force (N, sec):	1611,22	2,610

Time	Fx	Fy	Fz	F	Mx	My	Mz	Marker
[s]	[N]	[N]	[N]	[N]	[Nm]	[Nm]	[Nm]	[0/1]

9.694	00680.54	-01018.01	00783.05	01453.49	00004.46	-00000.74	-00004.32	1
9.703	00673.85	-01013.92	00779.45	01445.56	00004.48	-00000.78	-00004.31	1
9.711	00673.09	-01009.60	00783.88	01444.57	00004.51	-00000.79	-00004.27	1
9.720	00669.77	-01006.40	00786.99	01442.50	00004.52	-00000.78	-00004.24	1
9.728	00658.67	-01001.68	00780.34	01430.43	00004.51	-00000.77	-00004.19	1
9.737	00647.86	-00994.53	00771.63	01415.71	00004.53	-00000.78	-00004.13	1
9.746	00646.54	-00987.77	00774.22	01411.78	00004.58	-00000.74	-00004.05	1
9.754	00643.54	-00981.35	00774.77	01406.23	00004.64	-00000.72	-00003.98	1
9.763	00646.81	-00974.21	00781.64	01406.56	00004.72	-00000.69	-00003.90	1
9.772	00649.43	-00970.98	00789.74	01410.05	00004.78	-00000.65	-00003.83	1
9.780	00649.83	-00968.21	00793.36	01410.36	00004.82	-00000.65	-00003.77	1
9.789	00657.20	-00967.01	00806.35	01420.29	00004.87	-00000.62	-00003.70	1
9.798	00662.25	-00965.62	00817.19	01427.86	00004.90	-00000.61	-00003.61	1
9.806	00667.09	-00966.59	00827.76	01436.83	00004.90	-00000.60	-00003.53	1
9.815	00663.03	-00970.99	00829.17	01438.73	00004.86	-00000.59	-00003.48	1
9.824	00655.78	-00975.70	00825.64	01436.56	00004.81	-00000.60	-00003.43	1
9.832	00655.67	-00981.18	00830.01	01442.75	00004.77	-00000.58	-00003.35	1
9.841	00660.68	-00987.13	00841.07	01455.45	00004.77	-00000.53	-00003.25	1
9.849	00669.38	-00992.39	00857.37	01472.42	00004.79	-00000.47	-00003.14	1
9.858	00670.64	-00996.74	00865.25	01480.50	00004.79	-00000.41	-00003.03	1
9.866	00664.35	-01000.04	00863.16	01478.67	00004.77	-00000.37	-00002.95	1
9.875	00653.87	-01000.27	00854.68	01469.20	00004.73	-00000.34	-00002.87	1
9.883	00647.90	-00997.67	00850.86	01462.56	00004.69	-00000.30	-00002.76	1
9.892	00647.92	-00992.19	00852.22	01459.63	00004.66	-00000.24	-00002.62	1
9.900	00655.44	-00983.53	00860.23	01461.82	00004.64	-00000.18	-00002.43	1
9.909	00658.84	-00975.27	00862.21	01458.98	00004.58	-00000.15	-00002.25	1
9.918	00658.31	-00967.55	00859.35	01451.90	00004.46	-00000.14	-00002.08	1
9.926	00654.86	-00963.70	00854.42	01444.85	00004.30	-00000.13	-00001.92	1
9.935	00658.39	-00963.21	00861.07	01450.07	00004.14	-00000.07	-00001.74	1
9.943	00664.83	-00962.85	00871.87	01459.19	00004.01	-00000.02	-00001.55	1
9.952	00665.09	-00964.20	00875.78	01462.53	00003.87	00000.01	-00001.39	1
9.961	00658.06	-00965.82	00871.23	01457.70	00003.73	00000.01	-00001.26	1
9.969	00649.56	-00968.49	00864.30	01451.53	00003.61	00000.02	-00001.16	1
9.978	00638.89	-00972.44	00854.31	01443.49	00003.52	00000.04	-00001.09	1
9.986	00624.03	-00976.13	00841.28	01431.78	00003.43	00000.06	-00001.05	1
9.995	00610.02	-00978.24	00827.96	01419.36	00003.36	00000.06	-00001.00	1
10.003	00594.94	-00979.38	00812.76	01404.89	00003.30	00000.07	-00000.97	1
10.012	00582.92	-00980.00	00800.55	01393.23	00003.24	00000.07	-00000.94	1
10.020	00575.71	-00980.12	00792.58	01385.73	00003.20	00000.08	-00000.90	1
10.029	00572.49	-00979.44	00787.47	01381.00	00003.18	00000.08	-00000.85	1
10.037	00572.99	-00979.00	00787.40	01380.86	00003.17	00000.09	-00000.81	1
10.046	00568.87	-00981.08	00781.62	01377.33	00003.13	00000.10	-00000.80	1
10.054	00567.44	-00983.52	00778.47	01376.70	00003.10	00000.12	-00000.79	1
10.063	00568.02	-00986.52	00778.67	01379.20	00003.08	00000.14	-00000.79	1
10.071	00567.35	-00989.33	00778.35	01380.75	00003.07	00000.16	-00000.80	1
10.080	00561.85	-00990.18	00771.30	01375.15	00003.04	00000.17	-00000.82	1
10.088	00550.24	-00990.85	00756.94	01362.90	00002.99	00000.16	-00000.85	1
10.097	00539.06	-00991.10	00743.24	01351.02	00002.95	00000.15	-00000.88	1
10.105	00529.39	-00990.75	00730.56	01339.98	00002.93	00000.15	-00000.89	1
10.114	00522.63	-00990.49	00721.48	01332.20	00002.92	00000.16	-00000.88	1
10.123	00518.41	-00990.23	00715.45	01327.09	00002.93	00000.19	-00000.86	1
10.131	00517.76	-00989.68	00714.33	01325.83	00002.96	00000.24	-00000.82	1
10.140	00517.02	-00989.76	00713.52	01325.15	00002.98	00000.29	-00000.79	1
10.148	00520.45	-00989.25	00716.60	01327.78	00003.01	00000.35	-00000.74	1
10.157	00520.55	-00988.33	00715.73	01326.66	00003.02	00000.38	-00000.71	1
10.165	00520.67	-00985.55	00713.58	01323.48	00003.03	00000.41	-00000.68	1
10.174	00517.52	-00981.30	00707.04	01315.55	00003.03	00000.41	-00000.66	1
10.182	00509.45	-00975.76	00693.70	01301.10	00003.00	00000.40	-00000.65	1
10.191	00504.08	-00968.42	00682.81	01287.69	00002.98	00000.39	-00000.65	1
10.200	00496.38	-00960.80	00669.77	01272.05	00002.95	00000.38	-00000.65	1
10.208	00492.44	-00951.61	00661.08	01259.01	00002.93	00000.39	-00000.64	1
10.217	00487.14	-00941.58	00651.39	01244.26	00002.90	00000.39	-00000.61	1
10.226	00478.38	-00929.96	00635.73	01223.85	00002.85	00000.38	-00000.58	1
10.234	00476.32	-00920.39	00630.14	01212.88	00002.83	00000.42	-00000.53	1
10.243	00472.39	-00912.45	00621.75	01200.95	00002.79	00000.45	-00000.49	1
10.252	00472.36	-00902.75	00616.25	01190.73	00002.78	00000.48	-00000.43	1
10.260	00470.06	-00895.17	00610.71	01181.21	00002.74	00000.52	-00000.37	1
10.269	00466.36	-00887.60	00604.93	01171.01	00002.69	00000.57	-00000.33	1
10.278	00457.38	-00879.25	00591.95	01154.41	00002.62	00000.59	-00000.30	1
10.287	00448.44	-00870.38	00579.29	01137.64	00002.55	00000.60	-00000.27	1
10.296	00440.86	-00861.61	00568.75	01122.59	00002.48	00000.62	-00000.23	1
10.304	00435.90	-00851.61	00560.87	01108.97	00002.43	00000.63	-00000.19	1
10.313	00427.99	-00842.49	00548.06	01092.40	00002.38	00000.61	-00000.18	1
10.322	00421.95	-00836.24	00538.03	01080.19	00002.34	00000.60	-00000.18	1
10.331	00420.18	-00832.29	00534.55	01074.71	00002.31	00000.61	-00000.18	1
10.340	00419.97	-00827.90	00532.30	01070.12	00002.28	00000.61	-00000.15	1
10.349	00418.33	-00824.40	00528.07	01064.65	00002.24	00000.61	-00000.12	1
10.358	00416.58	-00822.84	00525.35	01061.41	00002.18	00000.62	-00000.10	1
10.367	00421.53	-00818.14	00529.93	01062.01	00002.14	00000.63	-00000.03	1
10.375	00421.53	-00813.09	00528.23	01057.27	00002.06	00000.62	00000.02	1
10.384	00416.64	-00810.04	00522.73	01050.24	00001.94	00000.61	00000.05	1
10.393	00412.76	-00805.36	00517.72	01042.60	00001.82	00000.59	00000.09	1
10.402	00399.13	-00800.57	00500.71	01025.14	00001.68	00000.55	00000.09	1
10.411	00385.59	-00795.44	00484.52	01008.06	00001.56	00000.50	00000.07	1
10.420	00378.98	-00787.77	00474.70	00994.76	00001.49	00000.46	00000.06	1
10.429	00372.95	-00783.50	00467.03	00985.44	00001.42	00000.44	00000.04	1
10.438	00373.28	-00777.73	00466.86	00980.89	00001.38	00000.42	00000.02	1
10.447	00376.16	-00773.10	00471.16	00980.40	00001.34	00000.40	-00000.01	1
10.456	00374.26	-00771.17	00469.93	00977.56	00001.26	00000.37	-00000.09	1
10.465	00374.17	-00767.66	00470.37	00974.96	00001.18	00000.32	-00000.16	1
10.474	00367.59	-00764.80	00462.66	00966.48	00001.10	00000.26	-00000.26	1
10.483	00365.61	-00759.28	00460.87	00960.51	00001.05	00000.21	-00000.32	1
10.492	00362.10	-00753.59	00455.56	00952.13	00001.01	00000.14	-00000.37	1
10.501	00358.17	-00749.10	00449.02	00943.95	00000.98	00000.09	-00000.43	1
10.510	00354.51	-00744.42	00446.38	00937.60	00000.95	00000.06	-00000.47	1
10.519	00349.99	-00739.44	00442.45	00930.07	00000.92	00000.04	-00000.51	1
10.528	00346.98	-00733.19	00438.34	00922.01	00000.91	00000.01	-00000.53	1
10.537	00340.07	-00727.78	00428.82	00910.60	00000.87	-00000.02	-00000.57	1
10.546	00337.68	-00721.63	00424.51	00902.76	00000.86	-00000.03	-00000.59	1
10.555	00339.00	-00713.83	00425.60	00897.55	00000.86	-00000.03	-00000.58	1
10.564	00340.04	-00706.67	00426.46	00892.69	00000.86	-00000.04	-00000.57	1
10.573	00342.04	-00699.43	00428.35	00888.64	00000.86	-00000.04	-00000.55	1
10.582	00342.02	-00692.71	00428.48	00883.41	00000.85	-00000.05	-00000.52	1
10.591	00342.39	-00686.96	00430.10	00879.85	00000.85	-00000.06	-00000.50	1
10.600	00346.89	-00681.57	00437.15	00880.90	00000.85	-00000.04	-00000.46	1
10.609	00350.15	-00678.10	00442.25	00882.04	00000.85	-00000.02	-00000.44	1
10.618	00352.15	-00674.58	00445.88	00881.97	00000.84	00000.00	-00000.42	1
10.627	00350.81	-00670.48	00443.87	00877.29	00000.83	00000.00	-00000.41	1
10.636	00347.96	-00664.85	00440.60	00870.19	00000.81	-00000.01	-00000.39	1
10.645	00345.46	-00657.48	00438.21	00862.35	00000.79	-00000.02	-00000.37	1
10.655	00344.56	-00648.11	00438.98	00855.26	00000.78	-00000.01	-00000.31	1
10.664	00341.58	-00639.68	00437.10	00846.71	00000.75	00000.00	-00000.27	1
10.673	00340.53	-00630.29	00436.20	00838.75	00000.74	00000.02	-00000.23	1
10.682	00340.84	-00620.78	00437.10	00832.22	00000.73	00000.04	-00000.18	1
10.691	00342.00	-00612.10	00438.37	00826.92	00000.72	00000.06	-00000.13	1
10.700	00345.12	-00605.02	00442.09	00824.99	00000.72	00000.08	-00000.08	1
10.710	00344.77	-00600.59	00441.12	00821.07	00000.70	00000.08	-00000.06	1
10.719	00341.61	-00600.04	00437.87	00817.60	00000.67	00000.07	-00000.03	1
10.728	00340.34	-00601.20	00436.96	00817.44	00000.64	00000.06	00000.00	1
10.737	00340.67	-00603.86	00437.11	00819.61	00000.62	00000.05	00000.03	1
10.746	00347.89	-00608.11	00444.98	00829.96	00000.62	00000.05	00000.09	1
10.756	00358.56	-00613.26	00456.54	00844.44	00000.63	00000.06	00000.15	1
10.765	00369.02	-00619.36	00468.85	00860.00	00000.64	00000.07	00000.22	1
10.774	00376.91	-00625.72	00477.90	00872.91	00000.64	00000.07	00000.28	1
10.783	00381.69	-00632.37	00485.58	00883.95	00000.63	00000.07	00000.33	1
10.792	00388.40	-00638.71	00496.75	00897.54	00000.62	00000.08	00000.40	1
10.801	00388.14	-00648.40	00500.29	00906.29	00000.58	00000.09	00000.44	1
10.810	00388.36	-00658.28	00503.19	00915.07	00000.55	00000.09	00000.49	1
10.819	00394.31	-00667.95	00511.13	00928.92	00000.54	00000.10	00000.55	1
10.828	00400.28	-00678.21	00519.23	00943.29	00000.53	00000.11	00000.61	1
10.837	00408.52	-00688.29	00529.56	00959.72	00000.53	00000.13	00000.68	1
10.846	00417.53	-00699.16	00541.32	00977.84	00000.52	00000.17	00000.73	1
10.855	00425.34	-00707.11	00550.05	00991.70	00000.51	00000.18	00000.79	1
10.864	00431.70	-00713.82	00556.88	01003.01	00000.50	00000.18	00000.84	1
10.873	00447.85	-00718.74	00574.80	01023.50	00000.52	00000.20	00000.93	1
10.882	00453.96	-00727.79	00581.24	01036.15	00000.51	00000.20	00000.98	1
10.891	00469.99	-00737.01	00598.26	01059.24	00000.53	00000.22	00001.06	1
10.899	00483.66	-00747.86	00613.03	01081.22	00000.55	00000.23	00001.12	1
10.908	00491.59	-00759.38	00622.18	01097.92	00000.54	00000.23	00001.16	1
10.917	00498.90	-00770.47	00631.00	01113.86	00000.53	00000.21	00001.19	1
10.926	00509.63	-00781.35	00644.48	01133.83	00000.52	00000.21	00001.22	1
10.935	00515.85	-00793.47	00655.39	01151.18	00000.49	00000.22	00001.23	1
10.943	00518.05	-00802.85	00661.59	01162.17	00000.45	00000.21	00001.24	1
10.952	00523.36	-00808.58	00669.79	01173.17	00000.42	00000.19	00001.26	1
10.961	00527.76	-00815.92	00677.61	01184.66	00000.38	00000.18	00001.26	1
10.969	00529.76	-00821.22	00682.03	01191.73	00000.32	00000.15	00001.26	1
10.978	00534.49	-00825.89	00689.44	01201.30	00000.28	00000.13	00001.26	1
10.987	00536.33	-00829.93	00693.02	01206.94	00000.22	00000.10	00001.26	1
10.995	00540.08	-00832.51	00698.71	01213.66	00000.18	00000.07	00001.26	1
11.004	00543.12	-00831.19	00702.61	01216.35	00000.14	00000.02	00001.29	1
11.013	00546.32	-00831.81	00707.31	01220.93	00000.10	00000.00	00001.30	1
11.021	00546.99	-00831.68	00709.36	01222.33	00000.05	-00000.01	00001.31	1
11.030	00549.02	-00830.13	00712.49	01224.00	00000.01	-00000.03	00001.34	1
11.039	00546.85	-00832.52	00710.97	01223.78	-00000.05	-00000.03	00001.33	1
11.047	00549.95	-00834.49	00715.29	01229.01	-00000.09	-00000.04	00001.36	1
11.056	00555.21	-00837.79	00722.47	01237.78	-00000.14	-00000.04	00001.38	1
11.064	00555.55	-00841.93	00725.17	01242.32	-00000.22	-00000.05	00001.36	1
11.073	00554.36	-00842.73	00726.26	01242.97	-00000.30	-00000.09	00001.36	1
11.082	00558.42	-00841.52	00731.51	01247.03	-00000.36	-00000.14	00001.36	1
11.090	00562.88	-00839.10	00736.22	01250.18	-00000.42	-00000.19	00001.37	1
11.099	00569.03	-00837.13	00742.49	01255.34	-00000.47	-00000.22	00001.37	1
11.107	00575.79	-00836.93	00750.06	01262.76	-00000.52	-00000.21	00001.37	1
11.116	00576.53	-00836.84	00750.02	01263.02	-00000.58	-00000.20	00001.36	1
11.124	00573.82	-00835.34	00746.62	01258.77	-00000.65	-00000.19	00001.38	1
11.133	00569.43	-00831.48	00740.64	01250.66	-00000.72	-00000.19	00001.41	1
11.142	00566.95	-00827.97	00737.70	01245.46	-00000.78	-00000.18	00001.43	1
11.150	00561.36	-00826.11	00731.89	01238.24	-00000.85	-00000.18	00001.43	1
11.159	00555.54	-00821.97	00726.22	01229.49	-00000.93	-00000.21	00001.43	1
11.168	00550.98	-00818.41	00721.72	01222.39	-00001.00	-00000.24	00001.41	1
11.176	00548.40	-00815.40	00719.84	01218.11	-00001.08	-00000.26	00001.39	1
11.185	00544.87	-00808.92	00715.81	01209.80	-00001.15	-00000.30	00001.37	1
11.193	00540.55	-00800.95	00708.97	01198.48	-00001.22	-00000.34	00001.35	1
11.202	00530.93	-00794.85	00696.41	01182.65	-00001.31	-00000.37	00001.30	1
11.211	00522.08	-00784.36	00683.50	01164.03	-00001.38	-00000.42	00001.29	1
11.220	00509.67	-00779.46	00668.62	01146.46	-00001.47	-00000.44	00001.23	1
11.228	00495.83	-00773.59	00652.27	01126.83	-00001.56	-00000.48	00001.18	1
11.237	00487.65	-00766.51	00641.84	01112.34	-00001.63	-00000.51	00001.14	1
11.246	00478.72	-00761.73	00632.30	01099.65	-00001.70	-00000.53	00001.07	1
11.254	00465.64	-00756.56	00618.59	01082.52	-00001.79	-00000.58	00001.00	1
11.263	00461.04	-00748.09	00611.67	01070.67	-00001.83	-00000.62	00000.96	1
11.272	00459.39	-00739.41	00607.61	01061.58	-00001.86	-00000.67	00000.93	1
11.281	00462.26	-00731.66	00609.32	01058.43	-00001.88	-00000.68	00000.92	1
11.290	00458.16	-00725.21	00603.90	01049.07	-00001.92	-00000.70	00000.90	1
11.298	00449.40	-00720.16	00593.73	01035.91	-00001.97	-00000.72	00000.86	1
11.307	00436.89	-00715.95	00580.00	01019.73	-00002.04	-00000.74	00000.82	1
11.316	00417.67	-00712.33	00558.81	00997.07	-00002.13	-00000.78	00000.76	1
11.325	00398.49	-00709.80	00538.77	00976.16	-00002.23	-00000.82	00000.69	1
11.334	00386.88	-00707.25	00525.15	00962.11	-00002.29	-00000.85	00000.63	1
11.343	00381.28	-00702.32	00516.83	00951.70	-00002.32	-00000.89	00000.59	1
11.351	00379.53	-00697.37	00513.05	00945.29	-00002.34	-00000.92	00000.56	1
11.360	00372.52	-00691.03	00503.81	00932.80	-00002.38	-00000.96	00000.51	1
11.369	00363.31	-00685.10	00492.51	00918.65	-00002.42	-00001.00	00000.46	1
11.378	00352.27	-00677.09	00478.13	00900.64	-00002.48	-00001.03	00000.41	1
11.387	00340.77	-00664.72	00462.25	00878.44	-00002.52	-00001.06	00000.37	1
11.396	00329.47	-00649.50	00446.46	00854.24	-00002.54	-00001.06	00000.35	1
11.405	00317.48	-00632.83	00429.46	00828.07	-00002.56	-00001.06	00000.33	1
11.414	00306.22	-00617.51	00414.31	00804.20	-00002.57	-00001.04	00000.32	1
11.423	00299.58	-00602.86	00404.19	00785.21	-00002.57	-00001.01	00000.34	1
11.432	00297.28	-00589.53	00399.53	00771.72	-00002.55	-00000.97	00000.36	1
11.441	00295.06	-00577.93	00394.37	00759.34	-00002.55	-00000.92	00000.39	1
11.450	00298.38	-00565.41	00394.71	00751.35	-00002.53	-00000.87	00000.44	1
11.459	00301.17	-00552.25	00394.62	00742.57	-00002.51	-00000.82	00000.50	1
11.468	00298.93	-00537.74	00390.54	00728.73	-00002.51	-00000.78	00000.54	1
11.478	00292.40	-00523.74	00382.05	00711.17	-00002.51	-00000.73	00000.57	1
11.487	00293.45	-00507.15	00382.82	00699.90	-00002.47	-00000.66	00000.61	1
11.496	00295.20	-00489.77	00383.30	00688.43	-00002.42	-00000.59	00000.66	1
11.505	00288.15	-00474.01	00373.78	00668.90	-00002.39	-00000.57	00000.68	1
11.515	00281.82	-00460.68	00365.00	00651.82	-00002.36	-00000.55	00000.67	1
11.524	00265.18	-00450.57	00343.21	00625.40	-00002.38	-00000.58	00000.62	1
11.533	00249.67	-00441.11	00323.13	00601.10	-00002.41	-00000.64	00000.55	1
11.543	00238.43	-00432.65	00308.24	00582.28	-00002.43	-00000.68	00000.48	1
11.552	00236.69	-00423.21	00305.61	00573.17	-00002.42	-00000.71	00000.45	1
11.561	00239.62	-00413.92	00306.97	00568.32	-00002.39	-00000.72	00000.44	1
11.571	00228.08	-00404.99	00290.99	00548.38	-00002.42	-00000.77	00000.40	1
11.580	00220.26	-00395.63	00279.64	00532.20	-00002.42	-00000.79	00000.39	1
11.590	00209.49	-00387.61	00265.66	00514.49	-00002.43	-00000.79	00000.37	1
11.599	00203.53	-00377.41	00257.38	00500.11	-00002.42	-00000.77	00000.37	1
11.609	00190.43	-00367.14	00240.82	00478.59	-00002.42	-00000.76	00000.37	1
11.618	00184.89	-00355.51	00232.53	00463.30	-00002.38	-00000.72	00000.38	1
11.628	00181.05	-00342.72	00226.65	00449.01	-00002.33	-00000.67	00000.39	1
11.637	00174.48	-00328.42	00217.40	00430.77	-00002.29	-00000.63	00000.39	1
11.647	00170.19	-00312.15	00210.09	00412.97	-00002.23	-00000.59	00000.40	1
11.657	00162.66	-00297.14	00199.99	00393.37	-00002.17	-00000.57	00000.40	1
11.666	00154.35	-00282.39	00187.24	00372.33	-00002.11	-00000.55	00000.38	1
11.676	00148.95	-00268.03	00178.15	00354.64	-00002.05	-00000.53	00000.37	1
11.686	00149.77	-00253.15	00175.09	00342.30	-00001.96	-00000.49	00000.37	1
11.695	00153.54	-00238.21	00175.10	00333.13	-00001.85	-00000.46	00000.39	1
11.705	00154.08	-00226.40	00173.34	00324.11	-00001.76	-00000.42	00000.40	1
11.715	00151.59	-00218.18	00170.26	00315.55	-00001.69	-00000.37	00000.39	1
11.725	00150.94	-00211.92	00169.45	00310.50	-00001.61	-00000.32	00000.38	1
11.735	00144.49	-00204.31	00161.40	00297.77	-00001.56	-00000.31	00000.37	1
11.745	00145.97	-00194.44	00160.91	00291.55	-00001.47	-00000.28	00000.40	1
11.754	00148.73	-00184.25	00161.69	00286.72	-00001.37	-00000.24	00000.43	1
11.764	00140.47	-00178.32	00152.19	00273.30	-00001.32	-00000.21	00000.41	1
11.774	00131.12	-00170.59	00140.18	00256.80	-00001.26	-00000.17	00000.39	1
11.784	00123.13	-00162.00	00129.84	00241.38	-00001.18	-00000.13	00000.38	1
11.794	00116.40	-00152.42	00120.75	00226.63	-00001.08	-00000.08	00000.37	1
11.804	00110.96	-00143.91	00115.47	00215.31	-00000.98	-00000.01	00000.36	1
11.814	00114.41	-00132.23	00118.81	00211.40	-00000.83	00000.06	00000.39	1
11.824	00120.32	-00119.99	00123.46	00210.04	-00000.66	00000.13	00000.42	1
11.834	00122.22	-00109.40	00123.42	00205.27	-00000.52	00000.18	00000.43	1
11.844	00119.73	-00100.11	00119.36	00196.49	-00000.40	00000.23	00000.42	1
11.854	00113.90	-00091.25	00111.70	00183.78	-00000.30	00000.25	00000.41	1
11.864	00105.21	-00083.43	00099.59	00167.18	-00000.23	00000.26	00000.37	1
11.874	00098.19	-00074.38	00088.42	00151.63	-00000.15	00000.27	00000.34	1
11.885	00101.97	-00065.66	00091.04	00151.65	-00000.06	00000.30	00000.34	1
11.895	00100.76	-00058.45	00088.83	00146.49	00000.02	00000.31	00000.33	1
11.905	00097.49	-00051.80	00083.45	00138.39	00000.07	00000.32	00000.31	1
11.915	00103.57	-00046.40	00091.08	00145.52	00000.14	00000.36	00000.30	1
11.925	00104.88	-00039.21	00090.04	00143.68	00000.20	00000.37	00000.30	1
11.935	00106.68	-00034.20	00092.74	00145.43	00000.24	00000.40	00000.28	1
11.946	00107.16	-00028.60	00091.97	00144.08	00000.29	00000.40	00000.27	1
11.956	00112.89	-00023.40	00097.60	00151.05	00000.35	00000.41	00000.28	1
11.966	00109.43	-00017.76	00092.28	00144.25	00000.37	00000.39	00000.26	1
11.976	00109.06	-00014.47	00091.54	00143.13	00000.39	00000.39	00000.24	1
11.986	00105.81	-00012.99	00088.20	00138.36	00000.39	00000.40	00000.20	1
11.996	00103.52	-00010.27	00084.64	00134.11	00000.41	00000.40	00000.17	1
12.007	00105.72	-00007.57	00086.48	00136.80	00000.43	00000.40	00000.15	1
12.017	00106.37	-00003.76	00086.14	00136.93	00000.44	00000.39	00000.14	1
12.027	00107.99	00000.32	00086.68	00138.47	00000.46	00000.38	00000.13	1
12.037	00115.50	00003.57	00095.03	00149.61	00000.49	00000.39	00000.14	1
12.048	00112.06	00006.15	00091.35	00144.70	00000.48	00000.38	00000.13	1
12.058	00111.57	00010.15	00090.31	00143.90	00000.48	00000.36	00000.13	1
12.068	00114.15	00012.77	00093.53	00148.12	00000.48	00000.36	00000.14	1
12.078	00109.74	00013.82	00090.31	00142.79	00000.45	00000.35	00000.12	1
12.088	00104.47	00016.06	00085.31	00135.83	00000.43	00000.33	00000.10	1
12.099	00104.87	00017.17	00086.40	00136.95	00000.42	00000.33	00000.09	1
12.109	00103.79	00017.03	00085.59	00135.60	00000.41	00000.33	00000.08	1
12.119	00102.99	00019.18	00084.34	00134.49	00000.40	00000.31	00000.07	1
12.129	00106.98	00021.64	00088.34	00140.42	00000.41	00000.31	00000.08	0
12.139	00115.35	00023.61	00098.64	00153.60	00000.43	00000.32	00000.10	0
12.150	00113.54	00024.57	00096.94	00151.30	00000.41	00000.31	00000.10	0
12.160	00108.80	00025.71	00091.78	00144.64	00000.39	00000.28	00000.09	0
12.170	00111.38	00025.54	00094.33	00148.17	00000.39	00000.29	00000.09	0
12.180	00109.44	00023.43	00091.67	00144.67	00000.38	00000.30	00000.08	0
12.191	00107.62	00023.15	00088.76	00141.41	00000.36	00000.30	00000.08	0
12.201	00111.69	00024.65	00093.07	00147.46	00000.38	00000.30	00000.11	0
12.211	00115.06	00024.48	00098.06	00153.14	00000.39	00000.32	00000.13	0
12.221	00113.85	00023.48	00097.20	00151.53	00000.38	00000.33	00000.12	0
12.231	00108.20	00023.62	00090.54	00143.05	00000.36	00000.32	00000.11	0
12.242	00112.97	00024.11	00094.93	00149.51	00000.39	00000.33	00000.11	0
12.252	00121.06	00024.34	00104.09	00161.50	00000.42	00000.36	00000.13	0
12.262	00116.52	00024.13	00099.01	00154.80	00000.41	00000.34	00000.11	0
12.272	00110.63	00024.38	00091.75	00145.77	00000.40	00000.31	00000.10	0
12.283	00112.06	00024.34	00092.67	00147.44	00000.41	00000.31	00000.09	0
12.293	00118.71	00024.85	00100.47	00157.49	00000.44	00000.34	00000.11	0
12.303	00117.57	00024.59	00099.85	00156.20	00000.44	00000.34	00000.11	0
12.313	00109.98	00025.53	00090.39	00144.63	00000.42	00000.31	00000.09	0
12.324	00109.33	00026.67	00088.74	00143.31	00000.42	00000.30	00000.09	0
12.334	00109.26	00026.13	00089.71	00143.77	00000.43	00000.31	00000.09	0
12.344	00105.51	00024.25	00085.90	00138.20	00000.41	00000.32	00000.07	0
12.354	00103.61	00025.05	00083.39	00135.33	00000.40	00000.32	00000.07	0
12.365	00099.77	00026.42	00079.06	00130.01	00000.39	00000.30	00000.06	0
12.375	00102.67	00027.09	00081.81	00134.05	00000.40	00000.31	00000.07	0
12.385	00106.14	00026.51	00086.67	00139.57	00000.41	00000.33	00000.08	0
12.395	00103.67	00024.83	00084.93	00136.30	00000.40	00000.34	00000.06	0
12.406	00101.09	00026.23	00081.36	00132.39	00000.39	00000.33	00000.06	0
12.416	00100.00	00028.89	00079.74	00131.12	00000.39	00000.31	00000.06	0
12.426	00107.62	00032.06	00087.33	00142.25	00000.42	00000.32	00000.09	0
12.436	00114.98	00032.44	00096.67	00153.69	00000.45	00000.33	00000.11	0
12.447	00121.28	00031.82	00104.12	00162.98	00000.46	00000.35	00000.11	0
12.457	00116.76	00031.37	00099.83	00156.79	00000.43	00000.33	00000.09	0
12.467	00109.33	00032.07	00091.23	00145.96	00000.40	00000.30	00000.07	0
12.477	00106.45	00033.46	00088.17	00142.21	00000.39	00000.28	00000.07	0
12.488	00107.99	00034.80	00089.44	00144.48	00000.39	00000.28	00000.08	0
12.498	00110.25	00035.81	00091.84	00147.89	00000.40	00000.27	00000.09	0
12.508	00110.21	00035.81	00091.26	00147.50	00000.39	00000.27	00000.09	0
12.518	00105.45	00036.30	00086.24	00140.97	00000.37	00000.26	00000.08	0
12.529	00098.89	00037.51	00078.81	00131.90	00000.34	00000.23	00000.06	0
12.539	00100.98	00039.58	00081.25	00135.52	00000.35	00000.23	00000.07	0
12.549	00106.02	00040.39	00087.26	00143.12	00000.37	00000.23	00000.09	0
12.559	00109.66	00041.17	00091.69	00148.75	00000.37	00000.24	00000.11	0
12.569	00109.72	00040.28	00091.76	00148.60	00000.36	00000.24	00000.12	0
12.580	00106.00	00040.47	00087.53	00143.30	00000.34	00000.23	00000.11	0
12.590	00099.53	00041.26	00080.44	00134.46	00000.31	00000.21	00000.11	0
